episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
42,13,13,260,20.0,6.232052564620972,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.3,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.002416152972728014,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,199,-0.002416152972728014,-0.001930856378749013,0.014101864397525778,-0.03273802623152733,0.018343830481171608,0.010438693687319756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6984924623115578,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6615384615384615,0.1,0.23846153846153847,0.6615384615384615,0.1,0.23846153846153847,0.6289493316276507,0.9497684329748154,1.2655523300170899,0.012958420068025589,0.084375,0.0139237642288208,0.9253159165382385,0.0002584938541986048,0.00034216122585348783,0.0,0.0,0.4515712082386017,13.83328404993981,1.2655523300170899,-1.2655523300170899,1.0,1.0,260,260,-0.01272059977054596,0.05024682730436325,-0.009612315334379673,0.054047216475009915,-0.006677300925366581,0.03322595730423927,0.51953125,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436443891662818,0.6923076923076923,3.0,False,0.0,0.0,0.0
43,5,5,100,20.0,1.8578071594238281,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00585912773385644,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,132,0.00585912773385644,0.003667122684419155,0.017630546540021892,-0.003745228750631213,0.020239049568772316,0.0073572187684476376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.6515151515151515,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.74,0.11,0.15,0.74,0.11,0.15,0.6076536837678689,0.9104054272174835,1.3706127643585204,0.0014730298426002264,0.06400000005960464,0.0065432960167527195,0.966640031337738,0.00033498757402412594,0.0004716398601885885,0.0,0.0,0.4628546178340912,11.169352498011225,1.3706127643585204,-1.3706127643585204,1.0,1.0,100,100,0.010577281937003136,0.04820745438337326,0.02370649054646492,0.05012675300240517,0.018842310644686222,0.02716783545911312,0.5680000066757203,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527989957779646,0.2,0.7999999999999998,False,0.0,0.0,0.0
44,11,11,220,20.0,7.393523693084717,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,2.625635352160316e-05,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,193,2.625635352160316e-05,0.006217455491423607,0.018163098488003016,-0.03561489284038544,0.021404685452580452,0.013338885270059109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.6735751295336787,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6681818181818182,0.15,0.18181818181818182,0.6681818181818182,0.15,0.18181818181818182,0.5901781218509151,0.9035269498825073,1.3138776302337647,0.0004999248863896355,0.08000000044703484,-0.0033442297717556357,0.8794126272201538,0.0003050842438824475,0.00045745025272481143,0.0,0.0,0.4104658901691437,8.868383971672861,1.3138776302337647,-1.3138776302337647,1.0,1.0,220,220,0.007375985849648714,0.060284461826086044,0.020829328522086143,0.06509620249271393,0.01864777263253927,0.026959118619561195,0.3699999928474426,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299227404323491,2.4545454545454546,7.0,False,0.0,0.0,0.0
45,5,5,100,20.0,2.065446138381958,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.007406133227050304,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,133,0.007406133227050304,0.003299298696219921,0.025370229780673978,-0.0036453718785196543,0.0295843668282032,0.009152805432677269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.15,0.15,0.6240601503759399,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.65,0.12,0.23,0.65,0.12,0.23,0.6377904908997672,0.9275644361972807,1.2115614891052247,0.012177513167262077,0.12000000029802323,0.007063299347646534,0.7694949626922607,0.00036794727202504873,0.00046991579583846035,0.0,0.0,0.36799861788749694,8.266305530367703,1.2115614891052247,-1.2115614891052247,1.0,1.0,100,100,0.012899278663098812,0.051736194640398026,0.0306075818836689,0.06097012460231781,0.021178385242819786,0.032654696702957155,0.41800000667572024,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5482266718149185,2.4,8.399999999999999,False,0.0,0.0,0.0
46,8,8,160,20.0,7.221833229064941,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.7999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0008123093284666538,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,196,-0.0008123093284666538,0.00393007998354733,0.008567704912275076,-0.030619505792856216,0.008968057110905647,0.00891149789094925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.4846938775510204,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.74375,0.13125,0.125,0.74375,0.13125,0.125,0.5882203916950923,0.9432536363601685,1.2428481340408326,0.009854295756667852,0.08499999940395356,0.014780633710324764,0.8272311449050903,0.00030996385612525046,0.00043512129923328757,0.0,0.0,0.4039119899272919,11.643854630364661,1.2428481340408326,-1.2428481340408326,1.0,1.0,160,160,0.0040809521451592445,0.04757487773895264,0.008514545671641827,0.05236045718193054,0.007119302439969033,0.025066663697361945,0.4574999988079071,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226064753718674,2.125,6.549999999999996,False,0.0,0.0,0.0
47,10,10,200,20.0,4.8823463916778564,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.9999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0004277890548110008,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,192,-0.0004277890548110008,0.0028420089511200786,0.017015636526048178,-0.036251895129680634,0.019571887329220772,0.01102532260119915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.625,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.855,0.055,0.09,0.855,0.055,0.09,0.5616617455821613,0.8343186259269713,1.0205937623977661,0.002613661822397262,0.046000000461935996,-0.0037808663095347584,0.9366309881210327,0.00029761281330138446,0.0003711205266881734,0.0,0.0,0.4444573223590851,13.086462815456827,1.0205937623977661,-1.0205937623977661,1.0,1.0,200,200,0.007603244390338659,0.04772799834609032,0.0093147162348032,0.05028012990951538,0.0025391516857780514,0.035778073221445085,0.518999981880188,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089409531094133,0.3,1.549999999999999,False,0.0,0.0,0.0
48,9,9,180,20.0,4.7503321170806885,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.8999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0001588453887961805,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,201,0.0001588453887961805,0.00476722652092576,0.020946961641311643,-0.03914620727300644,0.023641902953386307,0.013801027089357376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.48756218905472637,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.8611111111111112,0.044444444444444446,0.09444444444444444,0.8611111111111112,0.044444444444444446,0.09444444444444444,0.6048892986774445,0.8911264300346374,0.9884549021720886,0.006265793458442204,0.04777777940034866,0.0005330305197276175,0.7393569707870483,0.00027735664043575524,0.0003913122869562358,0.0,0.0,0.3507769286632538,18.92148095257645,0.9884549021720886,-0.9884549021720886,1.0,1.0,180,180,0.004779411014169455,0.04296285659074783,0.009854776971042156,0.05182223469018936,0.015216943807899952,0.031759840250015256,0.598888885974884,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145679581496451,0.4444444444444444,2.1999999999999993,False,0.0,0.0,0.0
49,5,5,100,20.0,1.9474401473999023,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.008178258314728737,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,134,0.008178258314728737,0.002612470183521509,0.025694610923528666,0.0012659324565902352,0.03114839643239975,0.008178258314728737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.15,0.15,0.6940298507462687,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.8,0.08,0.12,0.8,0.08,0.12,0.561373283714056,0.8155961364507676,0.99550541639328,0.008904369082301855,0.05199999883770943,-0.004269900009967386,1.1006479740142823,0.0003926467383280396,0.00046752908383496106,0.0,0.0,0.5265742540359497,20.225790580036005,0.99550541639328,-0.99550541639328,1.0,1.0,100,100,0.016172058880329132,0.060297269374132156,0.03491580560803413,0.06007474288344383,0.02238871194422245,0.033119267970323565,0.4539999902248383,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122746567428113,1.6,6.399999999999999,False,0.0,0.0,0.0
50,5,5,100,20.0,1.8611502647399902,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.011990340426564217,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,130,0.011990340426564217,0.003279232420027256,0.03907776847481727,0.001840051612816751,0.04766440764069557,0.011990340426564217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.25,0.25,0.7384615384615385,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.9,0.04,0.06,0.9,0.04,0.06,0.48125514686107634,0.6880816042423248,0.9972833871841431,-0.001680175308138132,0.03199999965727329,0.00602579228579998,0.9443804144859314,0.0003514677053317428,0.0005759593972470611,0.0,0.0,0.4587340891361237,7.86478995050736,0.9972833871841431,-0.9972833871841431,1.0,1.0,100,100,0.015244580805301666,0.0702836737036705,0.052271146327257156,0.07174462378025055,0.042764386534690856,0.037332209199666976,0.40800000429153443,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49812551468610766,0.4,1.5999999999999996,False,0.0,0.0,0.0
51,20,20,400,20.0,21.511287450790405,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,2.0000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.006885281298309565,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,250,-0.006885281298309565,-0.005042337696067989,0.006762776710093031,-0.04227091372013092,0.01928372122347355,0.01098627783358097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.672,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.8025,0.0575,0.14,0.8025,0.0575,0.14,0.5898411134375802,0.9208050608634949,0.9136704444885254,0.016991893481463193,0.06015625,0.014225819893181325,0.9221727728843689,0.00025053975405171515,0.0007454953389242292,0.0,0.0,0.457536917924881,10.445021535674883,0.9136704444885254,-0.9136704444885254,1.0,1.0,400,400,-0.03267538920044899,0.07831396907567978,-0.04698844850063324,0.0842779442667961,-0.026715124770998955,0.036111295223236084,0.3875,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517743619903922,0.65,2.3000000000000043,False,0.0,0.0,0.0
52,11,11,220,20.0,6.023832082748413,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0021426810417324305,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,204,-0.0021426810417324305,-0.0004278712149243802,0.015026606619358063,-0.04048692435026169,0.024043262004852295,0.009837184101343155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6274509803921569,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.8545454545454545,0.04090909090909091,0.10454545454545454,0.8545454545454545,0.04090909090909091,0.10454545454545454,0.5702580494107679,0.9411209732294082,0.8093357682228088,0.013663051649928093,0.056363636255264284,0.001231758249923587,0.8182919740676879,0.0002636232093209401,0.0006448230240494012,0.0,0.0,0.39464533925056455,9.51469863941798,0.8093357682228088,-0.8093357682228088,1.0,1.0,220,220,0.010823522694408894,0.05691417306661606,-0.013646679744124413,0.06518140435218811,-0.01734566446393728,0.03180913515388965,0.4218181848526001,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102193526415663,0.6363636363636364,3.0,False,0.0,0.0,0.0
53,12,12,240,20.0,5.8744916915893555,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.2,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.002459940267726779,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,190,-0.002459940267726779,-0.0026098876842297614,0.024451647512614718,-0.03949608653783798,0.030517274513840675,0.015323550440371037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6473684210526316,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0375,0.0625,0.9,0.0375,0.0625,0.5575003285581867,0.8339692443609237,0.7983548402786255,0.00300916752894409,0.0358333345502615,0.004787662019953132,0.8453583240509033,0.0002210531383752823,0.0006417270109523088,0.0,0.0,0.41193129420280455,13.998461975758673,0.7983548402786255,-0.7983548402786255,1.0,1.0,240,240,0.013651148416101933,0.04864368587732315,-0.016935446485877036,0.05546817034482956,-0.021081256680190563,0.040018482506275176,0.5050000011920929,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057500328558187,0.25,1.3499999999999979,False,0.0,0.0,0.0
