episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,I_total_mean,I_total_p95,rho_selected_mean,rho_selected_p10,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
768,117,12.951960325241089,42,True,False,all_finished,0.0,11.699999999999974,11.760848531723004,9.512499999999982,20,True,1.3748873847470535,11.236675633850204,22315697032.54639,-0.0018412897871099088,0.0,-0.015050568245101807,-1.5572649572649573,0.00023425540331713585,0.007724345620511852,-1.5772455334057618,-1.5692869323819463,0.001161529859510279,0.0019484376309843556,0.0,0.009494260241741876,0.9823601693198749,0.000147773939555466,0.004887829008333022,0.0,0.0,0.7466568350791931,0.6389090776443481,0.75,0.875,0.08494208494208494,0.30694980694980695,0.0679890513420105,518,0.0,0.0,0.0,514,113,0.2198443579766537,113,20,20,407,-1.569286823272705,-1.5237001180648804,-1.2235965013504029,-2.015758991241455,-0.17849354445934296,1.569286823272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000428699817356,0.0,0.0,0.0,11.760848531723004,,,0.060848531723030064,0.8,0.8,0.9852579852579852,0.2,0.0,0.0,0.0,0.9961389961389961,0.003861003861003861,0.0,0.9961389961389961,0.003861003861003861,0.5546210808611772,0.8995955884456635,0.4117264896631241,0.02909676032140851,0.06640733405947685,-0.0561286136507988,0.25069861114025116,0.06880895420908928,2.403757333755493,0.4117264896631241,-0.4117264896631241,0.22136752136752136,518,2340,-2.197845697402954,5.491235733032227,-76.82794189453125,13.459990978240967,-76.0878677368164,12.174249649047852,0.48318977653980255,0,1.0,1.0,0.7098965362123245,13.488034188034188,39900268.436674654,1.0,0.5940170940170945,-0.15891634021212417,0.4224028645899366,0.26348652437781256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030887181086026744,0.0,0.5546321725042966,25.931623931623932,42.0,False,0.0,0.0,0.0
769,130,14.54203176498413,42,True,False,all_finished,0.0,12.99999999999997,13.592173433303817,10.063636363636345,20,True,1.3508903181640133,11.616710658686,23217850951.470253,-0.0017506373295814452,0.0,-0.03434483638571579,-1.5092307692307692,0.0004912718002589025,0.005398242378342976,-1.5475027792310372,-1.5416132650524492,0.0011269630179930542,0.0014011330953834092,0.0,0.02210929688959499,0.9715588910393776,0.0003162891592072652,0.003487426798443787,0.0,0.0,0.5834977030754089,0.4655172526836395,0.5234381556510925,0.800000011920929,0.6849529780564263,0.7115987460815048,0.1399632692337036,638,0.0,0.0,0.0,629,236,0.3751987281399046,236,20,20,433,-1.5416133403778076,-1.533743679523468,-1.1207500934600831,-2.000502109527588,-0.17837217450141907,1.5416133403778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027717903510484716,0.0,0.0,0.0,13.592173433303817,,,0.5921734333038469,0.55,0.55,0.9076212471131639,0.45,0.0,0.0,0.0,0.9984326018808778,0.001567398119122257,0.0,0.9984326018808778,0.001567398119122257,0.5548762712038541,0.8903037846088409,0.44459672272205353,0.004292220808565617,0.06463941559195518,0.2141864337027073,0.42138703167438507,0.4244353473186493,1.4921391010284424,0.44459672272205353,-0.44459672272205353,0.2453846153846154,638,2600,-1.4038958549499512,6.590039253234863,-77.44205474853516,11.853309154510498,-75.91501235961914,13.2258620262146,0.5443669259548187,0,1.0,1.0,0.6055870445344125,11.506153846153836,35934834.88458348,1.0,0.34076923076923055,-0.08000135628852115,0.3498614149426815,0.2698600586541606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002176536284977999,0.0,0.5549119526061874,23.123076923076923,38.0,False,0.0,0.0,0.0
770,112,11.484477996826172,42,True,False,all_finished,0.0,11.199999999999976,11.387522058486919,8.522222222222208,20,True,1.3292977314489745,11.253249660404133,23076982165.47832,-0.001806867340052274,0.0,-0.019751987454336258,-1.4875,0.0002480792492264102,0.014248791716288775,-1.512505630640221,-1.4980087596747313,0.001183273719120625,0.0022572101358483347,0.0,0.012935098851496324,0.9741277725131763,0.00016247206979935202,0.009334172710559101,0.0,0.0,0.7318512201309204,0.5566232323646545,0.7142857313156128,0.9677419066429138,0.19895287958115182,0.43106457242582896,0.07721544802188873,573,0.0,0.0,0.0,568,164,0.2887323943661972,164,20,20,423,-1.4980087280273438,-1.5147388577461243,-1.120848149061203,-2.0016822814941406,-0.17845256626605988,1.4980087280273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063127510563959184,0.0,0.0,0.0,11.387522058486919,,,0.1875220584869428,0.8,0.8,0.9574468085106383,0.2,0.0,0.0,0.0017421602787456446,0.9912891986062717,0.006968641114982578,0.0017421602787456446,0.9912891986062717,0.006968641114982578,0.561455171561104,0.8995999097824097,0.437141090631485,0.03562304005026817,0.13432836532592773,0.02663307450711727,0.27299994230270386,0.16269592940807343,1.8683682680130005,0.437141090631485,-0.437141090631485,0.25625,574,2240,3.4536631107330322,6.779435634613037,-79.23954772949219,14.72007942199707,-82.10091400146484,10.906132698059082,0.4776119291782379,0,1.0,1.0,0.5170582706766923,9.824107142857132,35708268.1113111,1.0,0.34553571428571395,-0.014847987399759642,0.28086333541922404,0.26601534801946464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003446775845854433,0.0,0.5613518746311976,21.785714285714285,35.44999999999999,False,0.0,0.0,0.0
771,94,10.567805528640747,42,True,False,all_finished,0.0,9.399999999999983,9.408755140304546,7.742105263157883,20,True,1.3260919469159531,10.828540324776812,22510154084.581245,-0.0018753237821313475,0.0,-0.009000872206267002,-1.5138297872340425,0.0002088678275333174,0.021191198648059982,-1.5343987780027182,-1.5129987115271262,0.0012053709507832062,0.006230077905145419,0.0,0.005785342239309532,0.97301941528646,0.00013431850043727232,0.01362547511786463,0.0,0.0,0.8534395098686218,0.6666666865348816,0.8958333134651184,0.9714772820472717,0.08131868131868132,0.15604395604395604,0.03719041496515274,455,0.0,0.0,0.0,454,32,0.07048458149779736,32,20,20,425,-1.5129987001419067,-1.510474681854248,-1.1514385461807255,-1.9650282859802246,-0.17847970128059387,1.5129987001419067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012720093942433019,0.0,0.0,0.0,9.408755140304546,,,0.008755140304563369,0.95,0.95,0.9976470588235294,0.05,0.0,0.0,0.00437636761487965,0.9912472647702407,0.00437636761487965,0.00437636761487965,0.9912472647702407,0.00437636761487965,0.5510962254392081,0.8892129302024839,0.280287793940968,0.0017661012631530564,0.08408980692426364,0.01545718323905021,0.561422261926863,0.2958880224161678,3.11643828286065,0.280287793940968,-0.280287793940968,0.24308510638297873,457,1880,7.237154006958008,10.452322959899902,-78.08361138237848,17.26627042558458,-83.51864454481337,7.95249605178833,0.4610578682687547,0,1.0,1.0,0.688409854423291,13.079787234042568,37170956.05676755,1.0,0.5622340425531918,-0.14922707118393508,0.42212651318677563,0.27289944200284066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00969279478027805,0.0,0.5509259018779514,25.45744680851064,42.0,False,0.0,0.0,0.0
772,111,11.79808521270752,42,True,False,all_finished,0.0,11.099999999999977,11.23172916412351,8.872222222222204,20,True,1.351069579728001,11.6597249836179,23372166012.73453,-0.0017481905626930037,0.0,-0.02254970510790544,-1.4783783783783784,0.00021326909641767924,0.014020869400456474,-1.5032290276241,-1.4889948891272555,0.0011520442546466122,0.0003642603924671991,0.0,0.014860083773430037,0.9742400819170159,0.00014054270882413397,0.009242986953616073,0.0,0.0,0.6961228251457214,0.5213912963867188,0.7058823704719543,0.7887748301029205,0.12607944732297063,0.4386873920552677,0.08646000176668167,579,0.0,0.0,0.0,578,149,0.2577854671280277,149,20,20,435,-1.4889947175979614,-1.4430930614471436,-1.1349062323570251,-2.0016274452209473,-0.17839808762073517,1.4889947175979614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018174387966064906,0.0,0.0,0.0,11.23172916412351,,,0.1317291641235343,0.9,0.9,0.9862068965517241,0.1,0.0,0.0,0.0,0.9965457685664939,0.0034542314335060447,0.0,0.9965457685664939,0.0034542314335060447,0.550119072033579,0.8959518790245056,0.2469230592250824,0.011119987349957228,0.05641025863587856,-0.02699284441769123,0.3762599676847458,0.16089021787047386,0.9899837374687195,0.2469230592250824,-0.2469230592250824,0.2608108108108108,579,2220,0.8487996459007263,7.269885063171387,-76.82818984985352,13.350175857543945,-77.09896469116211,8.88154125213623,0.4969230890274048,0,1.0,1.0,0.5852536747273583,11.119819819819831,35425337.33127761,1.0,0.44729729729729695,-0.02367098742735468,0.3371293638770551,0.31345837644970054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000552753575138781,0.0,0.550119072033579,22.72072072072072,37.5,False,0.0,0.0,0.0
773,88,9.445250034332275,42,True,False,all_finished,0.0,8.799999999999985,8.799999999999985,7.04999999999999,20,True,1.3579179704136044,11.527085536799259,22987992870.05892,-0.0017678322166714928,0.0,-0.008847114158533445,-1.4704545454545455,0.00020038912739166854,0.03311413355361864,-1.4826475777289876,-1.4493330550479806,0.00116614531749637,0.0010409797177899827,0.0,0.005835972810109034,0.96998101211305,0.0001322493259165871,0.021843640715637894,0.0,0.0,0.8560639023780823,0.7142857313156128,0.8737863898277283,0.9704784750938416,0.06437768240343347,0.09871244635193133,0.03341399133205414,466,0.0,0.0,0.0,466,44,0.0944206008583691,44,20,20,422,-1.4493330717086792,-1.4094895720481873,-1.039478361606598,-2.0017433166503906,-0.17838171124458313,1.4493330717086792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004080080979413494,0.0,0.0,0.0,8.799999999999985,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9957081545064378,0.004291845493562232,0.0,0.9957081545064378,0.004291845493562232,0.5601779935923829,0.9017426520586014,0.3121480345726013,0.014761348254978657,0.062119483947753906,-0.009561119601130486,0.6913896799087524,0.33582159876823425,4.4758172035217285,0.3121480345726013,-0.3121480345726013,0.26477272727272727,466,1760,5.665150165557861,9.874131202697754,-73.38814926147461,15.12120532989502,-79.15708923339844,6.712972164154053,0.4006849378347397,0,1.0,1.0,0.5967703349282298,11.338636363636342,30103967.51831096,1.0,0.4545454545454541,-0.0655057773487735,0.3496203321169239,0.28411455476815045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015780858992442497,0.0,0.5601779935923829,23.772727272727273,41.0,False,0.0,0.0,0.0
774,133,14.356600284576416,42,True,False,all_finished,0.0,13.299999999999969,13.870639305114725,9.616666666666648,20,True,1.3331984471737153,11.296510464618343,22511145703.232933,-0.0017910699354911819,0.0,-0.037387591824298586,-1.5210526315789474,0.0004556727839556079,0.004903557905471968,-1.5611510179836814,-1.555791787294266,0.0011433298912607137,0.0005871064314511293,0.0,0.02386637754781614,0.9709642853158943,0.0002908788228794413,0.003148021990698333,0.0,0.0,0.5667154788970947,0.2931034564971924,0.694915235042572,0.801538467407226,0.4364207221350079,0.5007849293563579,0.15612399578094482,637,0.0,0.0,0.0,628,264,0.42038216560509556,264,20,20,410,-1.5557918548583984,-1.5618265867233276,-1.1622093439102175,-2.0009400844573975,-0.1784062534570694,1.5557918548583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014484484938593204,0.0,0.0,0.0,13.870639305114725,,,0.5706393051147565,0.55,0.55,0.8878048780487805,0.45,0.0,0.0,0.0,0.9984301412872841,0.0015698587127158557,0.0,0.9984301412872841,0.0015698587127158557,0.5593823619294056,0.9059623718261719,0.27797188237309456,-0.0018944344483315945,0.08332345634698868,0.06434755865484476,0.8599415421485901,0.49404036486521363,8.26969039440155,0.27797188237309456,-0.27797188237309456,0.2394736842105263,637,2660,-3.1264610290527344,6.777523994445801,-77.69353675842285,9.962410807609558,-73.2912368774414,9.717989683151245,0.5585575476288795,0,1.0,1.0,0.6428175702413927,12.213533834586462,35807226.313304305,1.0,0.49360902255639083,-0.14561394261899838,0.4191221251645191,0.2735081825455206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009197246449545044,0.0,0.5593544443302501,26.075187969924812,42.0,False,0.0,0.0,0.0
775,96,9.896936655044556,42,True,False,all_finished,0.0,9.599999999999982,9.599999999999984,7.779999999999989,20,True,1.3536485016683661,11.59139751103154,23235787458.659172,-0.0017485498141708658,0.0,-0.011577908875477912,-1.4604166666666667,0.00019066330220395006,0.024786077318363412,-1.4743236921161278,-1.4493469514955601,0.0011662437550825383,0.00038722508935912475,0.0,0.007722207176204216,0.9740653674920254,0.0001271953380237117,0.016531761149304932,0.0,0.0,0.8143824338912964,0.75,0.8292682766914368,0.8915603369474411,0.059845559845559844,0.06563706563706563,0.0429142527282238,518,0.0,0.0,0.0,518,91,0.17567567567567569,91,20,20,427,-1.4493470191955566,-1.4126734137535095,-0.9946709126234055,-2.0017240047454834,-0.1783979833126068,1.4493470191955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017019489372501237,0.0,0.0,0.0,9.599999999999984,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9980694980694981,0.0019305019305019305,0.0,0.9980694980694981,0.0019305019305019305,0.5576855724802655,0.8864611327648162,0.2609645649790764,0.005910342093557119,0.06798245757818222,-0.00955107994377613,0.29606543481349945,0.13822068832814693,1.6051745414733887,0.2609645649790764,-0.2609645649790764,0.26979166666666665,518,1920,1.9630025625228882,6.354211807250977,-74.03387832641602,13.62574052810669,-75.98079299926758,9.814924716949463,0.41264620423316956,0,1.0,1.0,0.5564144736842116,10.571875,33195941.11868198,1.0,0.4171874999999999,-0.022131349984227534,0.296939787039468,0.2748084370552403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005805667598136682,0.0,0.5574546994476501,22.53125,36.25,False,0.0,0.0,0.0
776,94,9.845471858978271,42,True,False,all_finished,0.0,9.399999999999983,9.428448991775493,7.568421052631567,20,True,1.3600740202139208,10.679946574482496,21401658226.022038,-0.0019231839930160656,0.0,-0.014349779778237644,-1.4829787234042553,0.0002053970326927115,0.021401718732656602,-1.500445132925746,-1.4788380171604034,0.0012635411083120327,0.000784099582486963,0.0,0.009427874145620827,0.9743241346527384,0.00013494683570319395,0.014065403675138517,0.0,0.0,0.8004798889160156,0.6185106337070465,0.8247422575950623,0.9930070042610168,0.07818930041152264,0.41975308641975306,0.05550943687558174,486,0.0,0.0,0.0,486,77,0.15843621399176955,77,20,20,410,-1.4788379669189453,-1.4223766922950745,-1.1287604510784148,-2.001774549484253,-0.17857344448566437,1.4788379669189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016266201994076664,0.0,0.0,0.0,9.428448991775493,,,0.028448991775510635,0.95,0.95,0.9975609756097561,0.05,0.0,0.0,0.0,0.9979423868312757,0.00205761316872428,0.0,0.9979423868312757,0.00205761316872428,0.5488124268644667,0.8931759566068649,0.3351997385422389,0.0036531866838534675,0.08487939648330212,0.022379617167947192,0.31511542697747547,0.1796021225551764,1.7694394687811534,0.3351997385422389,-0.3351997385422389,0.25851063829787235,486,1880,2.277998447418213,6.879604816436768,-73.87427393595378,12.26125717163086,-74.0902099609375,8.966281175613403,0.5404816567897797,0,1.0,1.0,0.5910414333706594,11.229787234042568,32612968.728284933,1.0,0.501595744680851,-0.07867952894739362,0.3442032909848333,0.2655237620374397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011934457502407695,0.0,0.5488124268644667,24.22340425531915,39.349999999999994,False,0.0,0.0,0.0
777,115,11.580841779708862,42,True,False,all_finished,0.0,11.499999999999975,11.792527580261211,7.987499999999988,20,True,1.3482875883380792,11.050153427403892,21430910617.18052,-0.0018469590991363322,0.0,-0.02946749007021757,-1.4678260869565218,0.0002660231935217769,0.015592602686463109,-1.499169683987903,-1.4833110581079196,0.0012190739740422691,1.923886674963759e-05,0.0,0.019449835268008607,0.9688295652382054,0.00017558696988236337,0.010306699683111618,0.0,0.0,0.6581119298934937,0.453987717628479,0.6875,0.930232584476471,0.42810457516339867,0.5931372549019608,0.11074382811784744,612,0.0,0.0,0.0,608,199,0.32730263157894735,199,20,20,426,-1.4833111763000488,-1.4337129592895508,-1.0479623794555664,-2.002063512802124,-0.17847129702568054,1.4833111763000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021537059378482962,0.0,0.0,0.0,11.792527580261211,,,0.29252758026123615,0.75,0.75,0.960093896713615,0.25,0.0,0.0,0.0,0.9983660130718954,0.0016339869281045752,0.0,0.9983660130718954,0.0016339869281045752,0.5517361233364945,0.8985792577266692,0.2536700665950775,0.03475673869252205,0.06849315017461777,0.04656236991286278,0.4690926969051361,0.2808550298213959,3.1010327339172363,0.2536700665950775,-0.2536700665950775,0.26608695652173914,612,2300,-1.7680845260620117,6.160650730133057,-74.43157196044922,9.061842918395996,-72.1248779296875,10.948034286499023,0.534246563911438,0,1.0,1.0,0.5571624713958809,10.586086956521754,35198816.133206636,1.0,0.3852173913043479,-0.021249499632608266,0.2813739380011546,0.26012443836854626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9147862030464873e-05,0.0,0.5517767783659308,20.982608695652175,37.0,False,0.0,0.0,0.0
778,102,10.563299655914307,42,True,False,all_finished,0.0,10.19999999999998,10.220546617507917,7.910526315789462,20,True,1.3729311304854146,11.48304471727499,22537470838.650753,-0.0017885965944022654,0.0,-0.00834639739254944,-1.546078431372549,0.00019939784931712667,0.02123086914408662,-1.556213441330716,-1.5347831743373248,0.0011337120654032584,1.0123449215670918e-08,0.0,0.0052904111839404775,0.9799905563907085,0.0001264295356672664,0.013458880700831342,0.0,0.0,0.8456696271896362,0.6666666865348816,0.8399999737739563,0.9733333587646484,0.05399568034557235,0.11447084233261338,0.03677462041378021,463,0.0,0.0,0.0,462,51,0.11038961038961038,51,20,20,413,-1.534783124923706,-1.511206328868866,-1.1169669210910798,-2.0017271041870117,-0.17844180762767792,1.534783124923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.109350720006844e-06,0.0,0.0,0.0,10.220546617507917,,,0.020546617507937626,0.95,0.95,0.9951573849878934,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5472390184407214,0.885491731762886,0.3629997491836548,0.009938437305390836,0.09346427470445633,-0.07671340815722942,0.33706996142864226,0.09145856276154518,3.012013149261475,0.3629997491836548,-0.3629997491836548,0.2269607843137255,463,2040,-1.3558136224746704,5.742708206176758,-76.17119140625,10.831339263916016,-76.78034362792968,10.565161895751952,0.5474957168102265,0,1.0,1.0,0.638235294117646,12.126470588235302,37898587.96145521,1.0,0.4534313725490198,-0.133916749887358,0.41328087344120734,0.2793641235538492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5971221744308384e-08,0.0,0.5472390184407214,23.401960784313726,38.0,False,0.0,0.0,0.0
779,126,12.585687637329102,42,True,False,all_finished,0.0,12.599999999999971,12.798902778625465,8.574999999999985,20,True,1.3902419185746453,11.756550598648072,23768790275.207943,-0.0017626778494804892,0.0,-0.018393455637033186,-1.5484126984126985,0.00030624074154827016,0.013847915194794492,-1.568945740551924,-1.554791584615598,0.0011134289139555751,0.00023808150309028315,0.0,0.01161857530567363,0.9780842651746021,0.00019344277592841825,0.008752206326750066,0.0,0.0,0.710109531879425,0.6304348111152649,0.7142857313156128,0.8559787273406982,0.08611599297012303,0.3954305799648506,0.0814613476395607,569,0.0,0.0,0.0,565,162,0.2867256637168142,162,20,20,413,-1.5547916889190674,-1.6157768964767456,-1.0765205025672913,-2.0015060901641846,-0.1784108281135559,1.5547916889190674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007360500051812046,0.0,0.0,0.0,12.798902778625465,,,0.19890277862549333,0.8,0.8,0.9757869249394673,0.2,0.0,0.0,0.0,0.9982425307557118,0.0017574692442882249,0.0,0.9982425307557118,0.0017574692442882249,0.5488578374955863,0.8917750328779219,0.34621739387512207,0.03331819549202919,0.07017543911933899,0.28464949131011963,1.3052544593811035,0.9369305968284607,5.4417219161987305,0.34621739387512207,-0.34621739387512207,0.2257936507936508,569,2520,-2.5728371143341064,7.8568949699401855,-78.27174377441406,8.915531158447266,-73.91634368896484,14.155305862426758,0.4736842215061188,0,1.0,1.0,0.6256474519632409,11.887301587301588,32325712.146541677,1.0,0.4226190476190478,-0.055527102813467406,0.3366698144391462,0.2811427116256789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037690865272877843,0.0,0.5488578374955863,20.103174603174605,36.0,False,0.0,0.0,0.0
780,91,9.977424621582031,42,True,False,all_finished,0.0,9.099999999999984,9.099999999999985,7.36499999999999,20,True,1.315222798674718,10.873243082345423,22637110020.5394,-0.0018627967099140957,0.0,-0.005559767019839316,-1.5175824175824175,0.00020680255171772494,0.025448726303593648,-1.5250049978417481,-1.4993494689864393,0.001201292394231206,1.0659701675206181e-08,0.0,0.0035854185263932913,0.9786683679212831,0.00013337123129133165,0.01641153926709936,0.0,0.0,0.8941495418548584,0.800000011920929,0.931034505367279,0.9586777091026306,0.06378132118451026,0.08428246013667426,0.023049604147672653,439,0.0,0.0,0.0,439,23,0.05239179954441914,23,20,20,416,-1.499349594116211,-1.5037860870361328,-1.107826590538025,-2.0018386840820312,-0.17844060063362122,1.499349594116211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08648657902561e-06,0.0,0.0,0.0,9.099999999999985,,,1.7763568394002505e-15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5558189934354971,0.9005526155233382,0.34485940138498944,0.0066420549507408095,0.08993260438243549,-0.004040233140888934,0.3228166351715724,0.1570232150455316,1.7455844680468242,0.34485940138498944,-0.34485940138498944,0.2412087912087912,439,1820,1.911102056503296,6.866415977478027,-74.55195617675781,12.508790651957193,-74.64161809285481,10.21859359741211,0.5352300852537155,0,1.0,1.0,0.6843840370156151,13.003296703296717,36996802.073943615,1.0,0.5791208791208791,-0.12862940849313634,0.3949998483043328,0.26637043981119635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.652957873086984e-08,0.0,0.5558189934354971,24.54945054945055,40.0,False,0.0,0.0,0.0
781,131,13.698140144348145,42,True,False,all_finished,0.0,13.09999999999997,13.141377277374238,9.057894736842089,20,True,1.38980348878995,11.892424581036696,23174315470.262436,-0.001701511267477779,0.0,-0.017037228403422762,-1.5763358778625953,0.00016152968650305085,0.012621080837701743,-1.5950746355819965,-1.5822920250577803,0.0010582471389538886,1.1225173026210406e-08,0.0,0.010596226165667471,0.9803948787545971,0.00010059821912811798,0.00785003849648043,0.0,0.0,0.7411999106407166,0.5068492889404297,0.800000011920929,0.96875,0.40540540540540543,0.46126126126126127,0.08042799681425095,555,0.0,0.0,0.0,555,136,0.24504504504504504,136,20,20,421,-1.582292079925537,-1.6021939516067505,-1.1923107504844666,-2.001616954803467,-0.17835675179958344,1.582292079925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041651291506973e-06,0.0,0.0,0.0,13.141377277374238,,,0.04137727737426822,0.95,0.95,0.995249406175772,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5405727885464372,0.8826670289039612,0.34884560108184814,0.02584536001086235,0.1034482792019844,0.1296549141407013,1.2733079195022583,0.7659597992897034,8.99319076538086,0.34884560108184814,-0.34884560108184814,0.21183206106870228,555,2620,-4.796117305755615,7.43323278427124,-76.63965606689453,9.119589805603027,-70.7437515258789,13.773763656616211,0.4482758641242981,0,1.0,1.0,0.7177983125753322,13.638167938931282,33053583.00684316,1.0,0.3736641221374043,-0.09393859819206923,0.36882851865379235,0.27488992046172284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8048485727412757e-08,0.0,0.5404126566998263,19.244274809160306,36.0,False,0.0,0.0,0.0
