episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used,r_total_mean,reward.abs_mean,reward.p95,r_step_mean,r_step.abs_mean,r_step.p95,r_term_mean,r_term_abs_mean,r_term.p95,r_pbrs_mean,r_pbrs_abs_mean,r_pbrs.p95,r_energy_mean,r_energy_abs_mean,r_energy.p95,energy_norm.mean,energy_norm.abs_mean,energy_norm.p95,r_risk_mean,r_risk_abs_mean,r_risk.p95,task_duration_mean,task_duration_p95,chain_tx_total,chain_p95_mean,chain_risk_cost_total,unified_nonfinite_count,unified_consistency_mismatch_count,unified_illegal_trigger_count,abs_ratio_r_energy,abs_ratio_r_risk,abs_ratio_r_pbrs,abs_ratio_r_term
449,200,16.563688039779663,42,False,True,time_limit,1.0,20.000000000000018,20.411104679107673,8.326666666666652,20,True,,,,20,20,423,-1.8589903116226196,-2.001197576522827,-1.3694025158882142,-4.069021701812744,-0.3693884313106537,1.8589903116226196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1860953889469817,1.590880161384436,0.0,0.0,20.411104679107673,,,0.4111046791076589,0.75,0.75,0.9574468085106383,0.25,0.0,0.0,0.0063593004769475,0.7440381558028617,0.2496025437201907,0.0063593004769475,0.7440381558028617,0.2496025437201907,,,1.3759567737579346,0.0311404876410961,0.0810810774564743,0.1776481121778488,1.1207735538482666,0.7352831363677979,11.048861503601074,1.3759567737579346,-1.3759567737579346,0.15725,629,4000,-2.00121808052063,7.868642330169678,-109.87480926513672,6.943335056304932,-106.80722045898438,4.960666179656982,0.5945945978164673,0,1.0,1.0,0.8498124999999982,6.7984999999999856,29502742.240113217,1.0,0.1167499999999999,0.0761787470863401,0.2163479460789617,0.2925266931653017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1237635022531545,0.0,0.5006703100767917,8.78,28.049999999999983,True,-1.0,0.4111046791076589,0.0,-2.142764328460143,2.151482298628645,-0.28212588461138455,-2.1591135014234393,2.1591135014234393,-0.7686868313236929,0.016106703693756087,0.016110509898762566,0.0,0.00024246926956829335,0.00024246926956829335,0.0012359166139391366,-0.46415747943573044,0.46415747943573044,-0.0,0.6974865148525101,0.6974865148525101,2.673592122395833,0.0,0.0,0.0,7.531249999999989,11.224999999999977,0,0.0,0.0,0,0,1142695,0.9659674854615274,0.0,0.0005046076838216898,0.03352790685465093
450,119,10.376953840255736,42,True,False,all_finished,0.0,11.899999999999974,11.97864765167234,8.135294117647046,20,True,,,,20,20,418,-1.6083225011825562,-1.6230508089065552,-1.1091800928115845,-2.1219632625579834,-0.2598915100097656,1.6083225011825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175535319098503,1.5898010761116173,0.0,0.0,11.97864765167234,,,0.0786476516723677,0.85,0.85,0.9904306220095692,0.15,0.0,0.0,0.0084602368866328,0.7969543147208121,0.1945854483925549,0.0084602368866328,0.7969543147208121,0.1945854483925549,,,1.2235281467437744,0.0200278908014297,0.0908469967544078,-0.0917389318346977,1.2566826343536377,0.5341553837060928,9.725207090377808,1.2235281467437744,-1.2235281467437744,0.2483193277310924,591,2380,4.966850757598877,7.884077548980713,-103.0294189453125,11.392750263214111,-108.91056442260742,4.467465400695801,0.6265938133001328,0,1.0,1.0,0.6234243697478994,4.987394957983195,27734977.069118246,1.0,0.2105042016806723,0.0761872754262164,0.2428982604365238,0.3190855358627405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098543179060147,0.0,0.5126010460974727,15.100840336134452,32.099999999999994,False,0.0,0.0,0.0,-1.686470171704033,1.6949267886776034,-0.010060405203205319,-1.6961796989956697,1.6961796989956697,-0.010256792913998756,0.009452613816181597,0.009473301841887318,0.0,0.00025691347545349135,0.00025691347545349135,0.0020575936727585623,-0.01759972810592592,0.01759972810592592,-0.0,0.038352096834998683,0.038352096834998683,0.11195322672526041,-0.004819693433221789,0.004819693433221789,0.0,8.249999999999988,10.499999999999979,410,0.0,0.0,0,0,983896,0.5474316299275368,0.14991439731453973,0.007991178146127037,0.2946627946117965
451,123,11.589537858963013,42,True,False,all_finished,0.0,12.299999999999972,12.358410100936869,8.935294117647045,20,True,,,,20,20,424,-1.6450055837631226,-1.6455167531967163,-1.250748610496521,-2.1497902870178223,-0.3615589737892151,1.6450055837631226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695583664076637,1.756699145516533,0.0,0.0,12.358410100936869,,,0.0584101009368964,0.8,0.8,0.9905660377358492,0.2,0.0,0.0,0.0028490028490028,0.7678062678062678,0.2293447293447293,0.0028490028490028,0.7678062678062678,0.2293447293447293,,,1.31527578830719,0.0311605222523212,0.1428571492433548,0.0574114918708801,0.9310511946678162,0.5203066468238831,6.134955883026123,1.31527578830719,-1.31527578830719,0.2853658536585365,702,2460,5.082144260406494,10.276762008666992,-105.60604095458984,10.718398094177246,-109.14168548583984,5.513188362121582,0.5857142806053162,0,1.0,1.0,0.7282012195121951,5.825609756097561,29801411.67532405,1.0,0.273170731707317,0.0415345998859396,0.2499326553824105,0.29146725526835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1756878518096084,0.0,0.5131682509420121,16.178861788617887,29.0,False,0.0,0.0,0.0,-1.7551467674382975,1.7565470873055162,-0.03307162126123421,-1.7604179860816869,1.7604179860816869,-0.03315664557573239,0.004684735190795292,0.004702746676196741,0.0,0.0005864834525795689,0.0005864834525795689,0.005327210979798223,-0.14206103878935494,0.14206103878935494,-0.0,0.19658748123209405,0.19658748123209405,1.4896565755208333,-0.025041701366190536,0.025041701366190536,0.0,9.808333333333314,11.089999999999977,446,0.0,0.0,0,0,985949,0.8240583279781373,0.14526025385573285,0.003402034628482384,0.027279383537647476
452,200,19.025932788848877,42,False,True,time_limit,1.0,20.000000000000018,21.171233177185066,10.31249999999998,20,True,,,,20,20,418,-1.8033568859100344,-1.8817301392555237,-1.3848906457424166,-2.2007434368133545,-0.4607270061969757,1.8033568859100344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023066348539427,1.4257406566681614,0.0,0.0,21.171233177185066,,,1.171233177185048,0.4,0.4,0.8875598086124402,0.6,0.0,0.0,0.0067934782608695,0.7608695652173914,0.2323369565217391,0.0067934782608695,0.7608695652173914,0.2323369565217391,,,1.365802824497223,-0.0007968610152602,0.1447674483060836,-0.081275874748826,1.6398440599441528,0.7359146177768707,8.999737024307251,1.365802824497223,-1.365802824497223,0.184,736,4000,-1.6791497468948364,6.495870590209961,-110.32471466064452,5.526221513748169,-108.69754028320312,4.85359001159668,0.8418604731559753,0,1.0,1.0,0.7515937499999994,6.012749999999995,30005373.990003023,1.0,0.1842499999999999,0.0721658843388675,0.2566722436163628,0.3288381279552303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1327333518073446,0.0,0.5086227546951267,11.665,29.0,True,-1.0,1.171233177185048,0.0,-1.589894711905406,1.5930719033357439,-0.03130285413333396,-1.5974029603341633,1.5974029603341633,-0.03133177271564773,0.007083892902460081,0.007110954289450802,0.0,0.0004243555263098255,0.0004243555263098255,0.0016204538453882438,-7.004997622285405e-08,7.004997622285405e-08,-0.0,5.67291493132033e-06,5.67291493132033e-06,0.0,-0.015879622025718354,0.015879622025718354,0.0,9.486666666666649,11.389999999999976,496,0.0,0.0,0,0,921078,2.9916707479924337e-06,0.678181539311055,0.018123232629961256,0.3036922363882358
453,200,17.491722583770752,42,False,True,time_limit,1.0,20.000000000000018,21.903633022308355,6.0499999999999945,20,True,,,,20,20,425,-1.868494749069214,-1.9998760223388672,-1.347919321060181,-2.1011312007904053,-0.322296142578125,1.868494749069214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077397734583645,0.6958048876132982,0.0,0.0,21.903633022308355,,,1.903633022308341,0.6,0.6,0.8235294117647058,0.4,0.0,0.0,0.0121951219512195,0.7365853658536585,0.2512195121951219,0.0121951219512195,0.7365853658536585,0.2512195121951219,,,1.369495153427124,0.0398494154214859,0.1153846159577369,0.2281813621520996,1.2759816646575928,0.8634333610534668,12.34691333770752,1.369495153427124,-1.369495153427124,0.1025,410,4000,0.5394337177276611,5.752762317657471,-110.20183563232422,6.085119724273682,-111.76399230957033,4.797509670257568,0.807692289352417,0,1.0,1.0,0.7701562499999974,6.1612499999999795,34137436.88652091,1.0,0.077,0.1469755265830519,0.1983875939207809,0.3453631205038326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0717551665911295,0.0,0.5086936761629768,5.37,24.049999999999983,True,-1.0,1.903633022308341,0.0,-1.579984698177018,1.579984698177018,-0.06736222750944026,-1.5814398089827115,1.5814398089827115,-0.0673849165610232,0.0007773268702234711,0.0008409257213574303,0.0,0.0006777839354615407,0.0006777839354615407,0.003995529083498792,-7.418771551465224e-08,7.418771551465224e-08,-0.0,5.697126910916888e-06,5.697126910916888e-06,0.0,-0.03498760426894603,0.03498760426894603,0.0,11.974999999999975,12.599999999999971,601,0.0,0.0,0,0,923117,2.0321844846452323e-06,0.9583967649767671,0.018566173496940914,0.023035029341807338
454,200,18.501662969589233,42,False,True,time_limit,1.0,20.000000000000018,20.771729755401616,8.590909090909078,20,True,,,,20,20,412,-1.9421601295471191,-2.0001879930496216,-1.5620834946632385,-2.4656710624694824,-0.5629954934120178,1.9421601295471191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320845249615417,2.108104537868454,0.0,0.0,20.771729755401616,,,0.7717297554016014,0.55,0.55,0.8859223300970874,0.45,0.0,0.0,0.0072332730560578,0.6907775768535263,0.3019891500904159,0.0072332730560578,0.6907775768535263,0.3019891500904159,,,1.415387213230133,0.0105562694370746,0.109375,-0.0680151768028736,1.3311320543289185,0.5947200506925583,5.899139881134033,1.415387213230133,-1.415387213230133,0.13825,553,4000,-3.4095206260681152,9.732494354248049,-110.23725128173828,8.534490823745728,-106.93762969970705,6.071899652481079,0.71875,0,1.0,1.0,0.8845312500000014,7.0762500000000115,30150539.493295435,1.0,0.1622500000000001,0.0327611644833564,0.2505687405806201,0.2833299050639764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176397785181315,0.0,0.5089888084415579,8.07,28.049999999999983,True,-1.0,0.7717297554016014,0.0,-1.9641559321456934,1.9689445118719882,-0.20708944176572341,-1.9752324816753748,1.9752324816753748,-0.20720919268549226,0.010779893833677895,0.010795618922053558,0.0,0.00029665569598829754,0.00029665569598829754,0.002471442781600785,-0.2978112986739554,0.2978112986739554,-0.0,0.5660130901388356,0.5660130901388356,1.695050048828125,0.0,0.0,0.0,8.726666666666652,11.949999999999973,0,0.0,0.0,0,0,1155077,0.9640914655022244,0.0,0.0009603504835726773,0.034948184014202986
455,200,16.45419144630432,42,False,True,time_limit,1.0,20.000000000000018,20.57288732528687,6.666666666666659,20,True,,,,20,20,416,-1.835892677307129,-2.000840425491333,-1.3171443104743958,-2.9232990741729736,-0.3888033926486969,1.835892677307129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104772554676222,0.8272948601533244,0.0,0.0,20.57288732528687,,,0.5728873252868603,0.75,0.75,0.9230769230769232,0.25,0.0,0.0,0.0065645514223194,0.7396061269146609,0.2538293216630197,0.0065645514223194,0.7396061269146609,0.2538293216630197,,,1.4530935287475586,0.0405663251876831,0.0357142873108387,0.1216662749648094,1.8990623950958252,1.0682910680770874,4.843987464904785,1.4530935287475586,-1.4530935287475586,0.11425,457,4000,1.5588325262069702,5.651253700256348,-107.83563995361328,5.381706237792969,-108.73983764648438,4.826514720916748,0.8928571343421936,0,1.0,1.0,0.7837187499999998,6.269749999999998,32087398.804069825,1.0,0.11675,0.1152964102053833,0.2011481355975564,0.3164445458029399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0604141470976747,0.0,0.5014371484050644,5.615,23.0,True,-1.0,0.5728873252868603,0.0,-2.0350534284098787,2.039025697399211,-0.3246605823969432,-2.0465229418766757,2.0465229418766757,-0.32470545892030356,0.011091750753845246,0.011105154612118374,0.0,0.000377762712935428,0.000377762712935428,0.001890795586081534,-0.307836358797811,0.307836358797811,-0.0,0.4990260721135994,0.4990260721135994,2.1442464192708335,0.0,0.0,0.0,7.221428571428561,9.91499999999998,0,0.0,0.0,0,0,1157578,0.9640393857067511,0.0,0.0011830250823632578,0.034777589210885695
456,164,15.228827238082886,42,True,False,all_finished,0.0,16.399999999999963,17.78341381072996,7.88181818181817,20,True,,,,20,20,419,-1.7898752689361572,-1.885760009288788,-1.3077638506889344,-2.2082183361053467,-0.3341495394706726,1.7898752689361572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1545213486453417,1.4955858827924218,0.0,0.0,17.78341381072996,,,1.3834138107299978,0.55,0.55,0.7732696897374701,0.45,0.0,0.0,0.0054446460980036,0.7713248638838476,0.2232304900181488,0.0054446460980036,0.7713248638838476,0.2232304900181488,,,1.181690514087677,0.0122508704662323,0.1574681065976619,-0.0068146230623824,1.0332747101783752,0.507459282875061,5.457565248012543,1.181690514087677,-1.181690514087677,0.1679878048780488,551,3280,0.7386538982391357,6.902101993560791,-106.74959754943848,7.139145612716675,-106.46477127075195,4.903783679008484,0.788862869143486,0,1.0,1.0,0.6084984756097556,4.8679878048780445,26146885.898365535,1.0,0.0914634146341463,0.131258968506427,0.1915918993223243,0.3228508678287514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1021397522258754,0.0,0.5104760541461363,7.652439024390244,23.0,False,0.0,0.0,0.0,-1.6104054657334486,1.614565073943026,-0.048624937284433865,-1.6167581748338766,1.6167581748338766,-0.04869035766457049,0.005987132288756817,0.0060162224102366345,0.0,0.0003655768116609679,0.00036561965528789813,0.002122534791686957,-7.199091486432841e-08,7.199091486432841e-08,-0.0,5.4930866290871195e-06,5.4930866290871195e-06,0.0,-0.01724608584145461,0.01724608584145461,0.0,9.409999999999982,12.329999999999972,547,0.0,0.0,0,0,929286,3.046847603497114e-06,0.7299003688836047,0.015473999359568572,0.25462258490922324
457,200,17.691606283187866,42,False,True,time_limit,1.0,20.000000000000018,21.16015424728394,7.090909090909082,20,True,,,,20,20,426,-1.874956488609314,-1.999651312828064,-1.4038901746273045,-3.173393487930298,-0.4778054356575012,1.874956488609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493723714191271,1.313877691643078,0.0,0.0,21.16015424728394,,,1.160154247283927,0.55,0.55,0.8685446009389671,0.45,0.0,0.0,0.0058823529411764,0.796078431372549,0.1980392156862745,0.0058823529411764,0.796078431372549,0.1980392156862745,,,1.2684589624404907,0.0349690653383731,0.1724137961864471,-0.1266948282718658,1.5778727531433103,0.6597046852111816,6.599246501922607,1.2684589624404907,-1.2684589624404907,0.1275,510,4000,-1.7140368223190308,7.959031105041504,-106.3106460571289,8.416337013244629,-104.12840270996094,5.05326509475708,0.6896551847457886,0,1.0,1.0,0.8076562499999995,6.461249999999996,28531687.849420685,1.0,0.0612499999999999,0.1140981561623724,0.1825116007717938,0.2966097569341662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1089410032172071,0.0,0.5145114495444577,6.125,26.0,True,-1.0,1.160154247283927,0.0,-1.6088696174148922,1.6205098551210386,-0.003737947763000011,-1.6244793999078875,1.6244793999078875,-0.005438336015275366,0.015327601267185373,0.015339528140363498,0.0,0.00028218122582174526,0.00028225629971116554,0.001233596156989357,-6.646510557416446e-08,6.646510557416446e-08,-0.0,5.2522781248837064e-06,5.2522781248837064e-06,0.0,-0.004713813098589529,0.004713813098589529,0.0,7.96470588235293,10.879999999999978,428,0.0,0.0,0,0,931098,3.2684010495965787e-06,0.23180030402330093,0.013879866409026118,0.7543165611666234
458,200,19.33625316619873,42,False,True,time_limit,1.0,20.000000000000018,22.047417926788334,6.99999999999999,20,True,,,,20,20,419,-1.881410837173462,-1.9712854027748108,-1.470969551801682,-2.481814384460449,-0.4442842900753021,1.881410837173462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579126493200141,1.6881275410833805,0.0,0.0,22.047417926788334,,,2.04741792678832,0.45,0.45,0.7064439140811456,0.55,0.0,0.0,0.0038022813688212,0.7623574144486692,0.2338403041825095,0.0038022813688212,0.7623574144486692,0.2338403041825095,,,1.235861897468567,0.00808893161593,0.1036956173678239,-0.0841137437770764,0.8907292783260345,0.3587791249155998,3.75723984837532,1.235861897468567,-1.235861897468567,0.1315,526,4000,0.5664665699005127,7.275167942047119,-104.8254903157552,7.432000954945882,-105.26372400919595,5.1243791580200195,0.7325758437315623,0,1.0,1.0,0.7784687499999998,6.227749999999999,29620324.93190116,1.0,0.037,0.1469076490136551,0.1727582125058342,0.3196658615194896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1134962588479467,0.0,0.5070646758619696,5.125,21.0,True,-1.0,2.04741792678832,0.0,-2.164445696664337,2.1691789755128035,-0.6386752463692766,-2.1805212746477647,2.1805212746477647,-0.6387510099975316,0.015919966682429065,0.01592429693806879,0.0,0.00015561130101212665,0.00015561130101212665,0.0007721294354972264,-0.48727078518383515,0.48727078518383515,-0.0,0.7483293116036747,0.7483293116036747,2.1150227864583333,0.0,0.0,0.0,7.866666666666654,11.159999999999975,0,0.0,0.0,0,0,1164760,0.9680542642551393,0.0,0.00030915086250091206,0.03163658488235988
459,200,18.27087426185608,42,False,True,time_limit,1.0,20.000000000000018,21.78697175979615,6.209090909090904,20,True,,,,20,20,436,-1.849368453025818,-1.9982852339744568,-1.3821390748023987,-2.1170318126678467,-0.2938674390316009,1.849368453025818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874733999995382,0.4848203664773964,0.0,0.0,21.78697175979615,,,1.7869717597961348,0.55,0.55,0.7591743119266054,0.45,0.0,0.0,0.0046838407494145,0.7868852459016393,0.2084309133489461,0.0046838407494145,0.7868852459016393,0.2084309133489461,,,1.1968510150909424,0.0106295347213745,0.0818713456392288,0.0128238573670387,1.1603413224220276,0.5906008183956146,3.737959623336792,1.1968510150909424,-1.1968510150909424,0.10675,427,4000,0.8553362488746643,6.090921878814697,-105.4814109802246,5.852267265319824,-105.78334045410156,3.925546407699585,0.7558479607105255,0,1.0,1.0,0.8124374999999996,6.499499999999997,31210649.407166995,1.0,0.0944999999999999,0.1106420196781143,0.1856815801588094,0.2963235998369238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565623423973703,0.0,0.5052805798732443,5.815,27.0,True,-1.0,1.7869717597961348,0.0,-1.7063727269367612,1.7106034762334925,-0.019768866443441533,-1.717576278985778,1.717576278985778,-0.02464774172764593,0.010722131395535621,0.01073091745598894,0.0,0.00048142065346606943,0.00048142065346606943,0.0021456635038069024,-0.024928541987479604,0.024928541987479604,-0.0,0.03732036708946654,0.03732036708946654,0.0870282201107513,-0.006016094559414569,0.006016094559414569,0.0,8.431249999999986,10.724999999999978,426,0.0,0.0,0,0,1004821,0.591326635525663,0.14270698048083238,0.011419715418159485,0.25454666857534514
460,93,8.634183168411255,42,True,False,all_finished,0.0,9.299999999999985,9.299999999999985,7.41999999999999,20,True,,,,20,20,416,-1.5546976327896118,-1.5692447423934937,-1.082816481590271,-2.032888650894165,-0.2523638010025024,1.5546976327896118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1837819014537975,1.2929559677792812,0.0,0.0,9.299999999999985,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0096711798839458,0.8413926499032882,0.1489361702127659,0.0096711798839458,0.8413926499032882,0.1489361702127659,,,1.122667819261551,0.0147204112727195,0.1238598758354783,0.0115293075796216,1.129557490348816,0.5740626305341721,4.867953583598137,1.122667819261551,-1.122667819261551,0.2779569892473118,517,1860,7.890429973602295,12.08747100830078,-96.1811294555664,12.9258234500885,-102.33379364013672,4.790910243988037,0.5707474574446678,0,1.0,1.0,0.6819892473118276,5.455913978494621,28512780.39414124,1.0,0.2849462365591397,0.058805448824568,0.2501252027372754,0.3089306515618434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1176142731729531,0.0,0.5024411054363134,17.408602150537636,31.0,False,0.0,0.0,0.0,-2.1879909613841226,2.191109146684493,-1.9906072595517978,-27467785.08978647,27467785.08978647,-2.0012983126755413,0.002701022383505796,0.002728981283158724,0.0,0.0033743904345809547,0.0033744530387311168,0.010961739895153276,-0.08213901116831732,0.08213901116831732,-0.0,0.12175411559402614,0.12175411559402614,1.5423314412434905,-0.006153688506781619,0.006153688506781619,0.0,5.533333333333329,6.329999999999994,224,0.0,0.0,0,0,1575528,0.8701522794454436,0.06519004800533379,0.035747788557090286,0.02890988399213233
461,126,11.433960914611816,42,True,False,all_finished,0.0,12.599999999999971,12.639417572021456,8.636842105263142,20,True,,,,20,20,421,-1.7481094598770142,-1.775604069232941,-1.3529584407806396,-2.256847620010376,-0.4336732923984527,1.7481094598770142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101983232503301,2.60098366370378,0.0,0.0,12.639417572021456,,,0.0394175720214846,0.85,0.85,0.992874109263658,0.15,0.0,0.0,0.0079239302694136,0.7908082408874801,0.2012678288431061,0.0079239302694136,0.7908082408874801,0.2012678288431061,,,1.237173080444336,0.0254263486713171,0.1095890402793884,0.059393398463726,0.6212989091873169,0.3675686419010162,2.0089240074157715,1.237173080444336,-1.237173080444336,0.2503968253968254,631,2520,-0.3928973376750946,10.677942276000977,-98.7594757080078,11.514093399047852,-97.48613739013672,4.901524543762207,0.6438356041908264,0,1.0,1.0,0.793700396825397,6.349603174603176,31454748.70214053,1.0,0.2134920634920635,0.0387098165946903,0.2390513711636099,0.2777611877583001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2277957863983607,0.0,0.5097286752380785,14.912698412698411,30.0,False,0.0,0.0,0.0,-2.0837854574833616,2.088806006159784,-0.3679977356543486,-2.0971324606440827,2.0971324606440827,-0.3680540788319515,0.013064683095802004,0.01308118225808988,0.0,0.00028232006488449233,0.00028232006488449233,0.001850748923121627,-0.3653444413629141,0.3653444413629141,-0.0,0.5728906270345042,0.5728906270345042,2.60604248046875,0.0,0.0,0.0,7.192857142857134,9.274999999999983,0,0.0,0.0,0,0,1172604,0.964712907279129,0.0,0.000745482289430551,0.034541610431440536
462,95,9.118166208267212,42,True,False,all_finished,0.0,9.499999999999982,9.49999999999998,7.539999999999988,20,True,,,,20,20,416,-1.591936469078064,-1.5946646928787231,-1.210948574542999,-2.1700267791748047,-0.3121175765991211,1.591936469078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274582935623632,1.95650342214329,0.0,0.0,9.49999999999998,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0072332730560578,0.7938517179023508,0.1989150090415913,0.0072332730560578,0.7938517179023508,0.1989150090415913,,,1.2572355270385742,0.024421663954854,0.1369863003492355,0.0438676141202449,0.9675633907318116,0.525134801864624,3.8924736976623535,1.2572355270385742,-1.2572355270385742,0.2910526315789474,553,1900,6.031336307525635,13.616950035095217,-92.22982788085938,13.067708969116213,-97.48064422607422,4.456935405731201,0.5068492889404297,0,1.0,1.0,0.7921052631578944,6.336842105263155,27621843.02499546,1.0,0.2926315789473682,0.0427230010192689,0.2606526549116919,0.3033756559309609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1779382613731942,0.0,0.5057200008321946,16.757894736842104,28.0,False,0.0,0.0,0.0,-2.064622984040607,2.0707845944802292,-0.1149834549346051,-2.0771772696221302,2.0771772696221302,-0.11504263039258351,0.01215754906058861,0.012168801918276705,0.0,0.0003967365209541169,0.0003967365209541169,0.0013729766585826274,-0.3531710962163429,0.3531710962163429,-0.0,0.5466265353450119,0.5466265353450119,2.5628575642903644,0.0,0.0,0.0,7.728571428571416,11.174999999999974,0,0.0,0.0,0,0,1175084,0.9656432053872203,0.0,0.0010847601343730218,0.03327203447840676
