window,method,policy,metric_id,metric_cn,direction,mean,std,p10,p50,p90,ci95_low,ci95_high,n,matched_k,stat_basis,rank
末300,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.536580241954853,0.016069342992493376,0.5199965744776457,0.5364316894909522,0.5515578419500757,0.5276304782905978,0.5467037811487369,10,10,matched_tail_raw_baseline,5.0
末300,Random,Random,power_ratio_mean,远端功率比例,lower,0.6010816146442701,0.0044262926241009385,0.5968044378656842,0.6004670509415589,0.6053423113135906,0.5986867285238616,0.6040284165698042,10,10,matched_tail_raw_baseline,6.0
末300,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末300,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末300,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末500,Local-Only,Local-Only,power_ratio_mean,远端功率比例,lower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,matched_tail_raw_baseline,1.0
末500,LB-Greedy,LB-Greedy,power_ratio_mean,远端功率比例,lower,0.00137711532324505,0.0013077939578121504,0.0,0.0012540665613315501,0.0027428376098794695,0.0006674589471582916,0.002137947649013049,10,10,matched_tail_raw_baseline,2.0
末500,EFT,EFT,power_ratio_mean,远端功率比例,lower,0.0014649364077813,0.0014236086210133302,0.0,0.0012540665613315501,0.0035190655509008896,0.0006387670414419428,0.002303084987591577,10,10,matched_tail_raw_baseline,3.0
末500,CP-EFT,CP-EFT,power_ratio_mean,远端功率比例,lower,0.00314665500936163,0.0023618651189794633,0.0,0.00315316423719475,0.0061612791817852505,0.0018453877315249745,0.00450715788936097,10,10,matched_tail_raw_baseline,4.0
末500,当前算法(MAPPO),MAPPO,power_ratio_mean,远端功率比例,lower,0.536580241954853,0.016069342992493376,0.5199965744776457,0.5364316894909522,0.5515578419500757,0.5277109687396668,0.5461008846098779,10,10,matched_tail_raw_baseline,5.0
末500,Random,Random,power_ratio_mean,远端功率比例,lower,0.6010816146442701,0.0044262926241009385,0.5968044378656842,0.6004670509415589,0.6053423113135906,0.5986552162556917,0.6039522617989098,10,10,matched_tail_raw_baseline,6.0
末500,Greedy,Greedy,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末500,Oracle-Min,Oracle-Min,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
末500,Static,Static,power_ratio_mean,远端功率比例,lower,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,10,matched_tail_raw_baseline,7.0
全程,Greedy,Greedy,reward_mean,平均步奖励,higher,0.04719713729915159,0.006996068457593132,0.0377356103571533,0.0485722511956566,0.05533269683059229,0.04323802836259551,0.0511167023411347,10,10,matched_tail_raw_baseline,1.0
全程,CP-EFT,CP-EFT,reward_mean,平均步奖励,higher,0.03895771879957039,0.013037261006082752,0.02754464239729241,0.037591750881672506,0.05618685794831844,0.03148518906934082,0.04672676082051186,10,10,matched_tail_raw_baseline,2.0
全程,当前算法(MAPPO),MAPPO,reward_mean,平均步奖励,higher,0.037637493200600114,0.008844375190563074,0.02762083727866408,0.036401716992259,0.04763993360102168,0.032454436314292213,0.04251383876428004,10,10,matched_tail_raw_baseline,3.0
