phase,method,policy,metric_id,metric_cn,direction,mean,std,n,matched_k,stat_basis
前期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,10.0,31.622776601683793,10,10,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,EFT,EFT,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,Greedy,Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,Local-Only,Local-Only,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,Oracle-Min,Oracle-Min,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,Random,Random,time_limit_rate,时间上限截断率,lower,70.0,48.3045891539648,10,10,matched_tail_raw_baseline
后期,Static,Static,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,time_limit_rate,时间上限截断率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.0038084378982164305,0.004453806254304428,10,10,matched_tail_raw_baseline
中期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.00134756277668948,0.002170075566527566,10,10,matched_tail_raw_baseline
中期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.00044642857142857,0.0014117310982894509,10,10,matched_tail_raw_baseline
中期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0027263228475559002,0.003787753552122443,10,10,matched_tail_raw_baseline
中期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0018986768342493202,0.0024703358334108886,10,10,matched_tail_raw_baseline
中期,Random,Random,trust_failure_rate,信誉失败率,lower,0.03484789946242319,0.025196918711493193,10,10,matched_tail_raw_baseline
中期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
中期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.00745951245278825,0.007233125722733478,10,10,matched_tail_raw_baseline
前期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.0038084378982164305,0.004453806254304428,10,10,matched_tail_raw_baseline
前期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.00134756277668948,0.002170075566527566,10,10,matched_tail_raw_baseline
前期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.00044642857142857,0.0014117310982894509,10,10,matched_tail_raw_baseline
前期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0027263228475559002,0.003787753552122443,10,10,matched_tail_raw_baseline
前期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0018986768342493202,0.0024703358334108886,10,10,matched_tail_raw_baseline
前期,Random,Random,trust_failure_rate,信誉失败率,lower,0.03484789946242319,0.025196918711493193,10,10,matched_tail_raw_baseline
前期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
前期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.01179575844252972,0.010939407688729606,10,10,matched_tail_raw_baseline
后期,CP-EFT,CP-EFT,trust_failure_rate,信誉失败率,lower,0.0038084378982164305,0.004453806254304428,10,10,matched_tail_raw_baseline
后期,EFT,EFT,trust_failure_rate,信誉失败率,lower,0.00134756277668948,0.002170075566527566,10,10,matched_tail_raw_baseline
后期,Greedy,Greedy,trust_failure_rate,信誉失败率,lower,0.00044642857142857,0.0014117310982894509,10,10,matched_tail_raw_baseline
后期,LB-Greedy,LB-Greedy,trust_failure_rate,信誉失败率,lower,0.0027263228475559002,0.003787753552122443,10,10,matched_tail_raw_baseline
后期,Local-Only,Local-Only,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,Oracle-Min,Oracle-Min,trust_failure_rate,信誉失败率,lower,0.0018986768342493202,0.0024703358334108886,10,10,matched_tail_raw_baseline
后期,Random,Random,trust_failure_rate,信誉失败率,lower,0.03484789946242319,0.025196918711493193,10,10,matched_tail_raw_baseline
后期,Static,Static,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
后期,当前算法(MAPPO),MAPPO,trust_failure_rate,信誉失败率,lower,0.0,0.0,10,10,matched_tail_raw_baseline
