episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
463,28,2.043466091156006,2.8000000000000003,idle,terminated,0.035448960959911346,0.9925709191262088,0.9925709191262088,0.22310802564024917,0.0392235592007637,0.8,0.8,0.9094650205761317,1.8764705882352946,2.400000000000001,17,2.9788016128540056,2.800000000000001,0.1084152236769355,0.62346222985658,0.027412436362898036,-0.0382112034303802,4,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.6526661911413871,2.857142857142857,8.0,0.6526661911413871,0.9649842321872711,9.469358977498565e-11,3.861414354933145e-10,1.3151164879321442e-10,4.3972826074822844e-10,0.0,0.800000011920929,0.20000000298023224,221,0,31.901704469565207,0.17857142857142852,0.0,0.0,0.0,0.6053571428571428,0.3946428571428572,0.3946428571428572,0.0,0.0,0.019593130591223293,0.008850799414605157,0.06531043530407764,0.037294739367364986,0.0,0.0,0.8562784628193918,0.09833246998558454,221,339,0,0.0,unified_latency_centric_excl_energy_interf,-0.011935346480458974,1.0051973283290863,1.0051973283290863,1.0051972925662995,0.521323424577713,0.009864730028129997,0.01109532443806529,0.26849978119134904,0.39464285714285713,0.395703125,0.0,1.041159462928772,0.8854592859745025,5,10,0.014874414540827274,0.014720041677355767,-1,-1,0,False,0.00016290124999999997,0.0,0.084227
464,26,1.830930471420288,2.6,idle,terminated,0.05346256494522095,1.3900267072724435,1.3900267072724435,0.2092052511870861,0.05578228086233139,0.95,0.95,0.9957627118644068,1.7263157894736845,2.33,19,2.622271866798402,2.600000000000001,0.08428675784458692,0.5239723246927486,0.018922536160811076,-0.01984974975769332,1,0.05,0.0,0.9957446808510638,0.00425531914893617,0.0,0.9957446808510638,0.00425531914893617,0.6547329143227006,3.3461538461538463,9.75,0.6553303387023249,0.9775508403778076,1.1948395051142313e-10,2.7788537304562764e-10,1.0691282581465344e-10,3.6797748459438384e-10,0.0,0.800000011920929,0.20000000298023224,235,0,35.467556347826076,0.11538461538461538,0.0,0.0,0.0,0.5480769230769231,0.45192307692307687,0.45192307692307687,0.0,0.0,0.03127459731178192,0.019745872362213784,0.1042486577059397,0.026330879539050424,0.0,0.0,0.8830021959647036,0.08447195792963778,235,285,0,0.0,unified_latency_centric_excl_energy_interf,-0.0015058239921927452,1.1111260056495667,1.1111260056495667,1.1111260890960692,0.44907137751579285,0.007025982722734625,0.011470135953277349,0.35205263942480086,0.4519230769230769,0.452734375,0.0,1.187541389465332,0.79941166639328,5,10,0.024246644228696823,0.02171016382053494,-1,-1,0,False,0.00016290124999999997,0.0,0.084201
465,31,2.3140530586242676,3.1,idle,terminated,0.02137487195432186,0.6626210043899309,0.6626210043899309,0.1241035982966423,0.02542579360306263,0.65,0.65,0.9098360655737705,1.886666666666667,2.6800000000000006,15,3.3608259201049817,3.1000000000000014,0.1304538416246324,0.8640466262025331,0.024946950219110028,-0.05334735378142359,7,0.35,0.0,0.9864864864864865,0.013513513513513514,0.0,0.9864864864864865,0.013513513513513514,0.6521151069731962,2.2903225806451615,6.0,0.6528547266181226,0.9687649011611937,1.1592545326455372e-10,3.384030833331053e-10,1.1504208002888205e-10,4.01960194296169e-10,0.0,0.800000011920929,0.20000000298023224,222,0,29.151775780869556,0.2580645161290322,0.0,0.0,0.0,0.6419354838709678,0.35806451612903223,0.35806451612903223,0.0,0.0,0.0148573516725648,0.0052111665676572065,0.049524505575216,0.058355027606674416,0.0,0.0,0.8076652766856868,0.12245759271839854,222,398,0,0.0,unified_latency_centric_excl_energy_interf,0.04656863063573837,1.1175830364227295,1.1175830364227295,1.1175831079483032,0.49425199925899505,0.005503204459819245,0.011110712587833405,0.2980428546667099,0.3580645161290323,0.355859375,0.0,1.1586979031562805,1.001489371061325,5,10,0.025054821744561195,0.018009984679520114,-1,-1,0,False,0.00016290124999999997,0.0,0.08417000000000001
466,28,1.9503004550933838,2.8000000000000003,idle,terminated,0.04062492027878761,1.1374976973522457,1.1374976973522457,0.17065828442573536,0.04315495118498802,0.85,0.85,0.9733333333333334,1.7647058823529413,2.4000000000000004,17,2.880690054893495,2.800000000000001,0.1174218315068867,0.6818989174783532,0.022512772157000954,-0.03870130985975272,3,0.15,0.013636363636363636,0.9772727272727273,0.00909090909090909,0.013636363636363636,0.9772727272727273,0.00909090909090909,0.6548453578392842,2.392857142857143,6.0,0.6562403610630615,0.9687391519546509,1.2422356893138087e-10,5.579005424305435e-10,1.3178107216571533e-10,4.846277656955777e-10,0.0,0.800000011920929,0.20000000298023224,217,3,33.56243326212643,0.24999999999999992,0.0,0.0,0.0,0.6071428571428571,0.3928571428571429,0.3928571428571429,0.0,0.0,0.023786912371906152,0.013630918198035948,0.07928970790635387,0.03412757048331552,0.0,0.0,0.8678762671425811,0.09042195365128988,220,340,0,0.0,unified_latency_centric_excl_energy_interf,-0.0046827178448438644,1.0961204648017884,1.0961204648017884,1.0961204886436462,0.4298353523015976,-0.0027722450206056235,0.015051460452377796,0.5661363691091538,0.39285714285714285,0.391015625,0.0,1.1777700424194335,0.835426640510559,5,10,0.006438884884119034,0.005084797646850344,-1,-1,0,False,0.00016290124999999997,0.0,0.08414200000000001
467,26,2.024888277053833,2.6,idle,terminated,0.028075654059648514,0.7299670210553297,0.7299670210553297,0.12436002120375633,0.033689070492982864,0.5,0.5,0.683982683982684,1.6909090909090914,2.3500000000000005,11,3.177542393207551,2.600000000000001,0.20442439125748768,0.7639676545185415,0.040605709611172686,-0.056434124089204646,10,0.5,0.0,0.9878048780487805,0.012195121951219513,0.0,0.9878048780487805,0.012195121951219513,0.6609583616829835,1.3076923076923077,5.75,0.6612684934010625,0.9669223189353943,1.9554413643874113e-10,4.2401881172882105e-10,1.7003065622134272e-10,5.487270887671867e-10,0.0,0.800000011920929,0.20000000298023224,164,0,22.849851213913038,0.11538461538461538,0.0,0.0,0.0,0.6846153846153846,0.3153846153846154,0.3153846153846154,0.0,0.0,0.010334376906991271,0.00024964792517227807,0.034447923023304204,0.04460201136261285,0.0,0.0,0.8540974055086797,0.09142954333921484,164,356,0,0.0,unified_latency_centric_excl_energy_interf,-0.007435951754450798,1.080880093574524,1.080880093574524,1.0808801293373107,0.5467708468437195,0.01395262503065169,0.012388771865516901,0.3998821169137955,0.3153846153846154,0.313671875,0.0,1.102250862121582,1.0327432930469513,5,10,0.028106072917580605,0.027532444801181555,-1,-1,0,False,0.00016290124999999997,0.0,0.084116
468,28,2.059783935546875,2.8000000000000003,idle,terminated,0.02295941673219204,0.6428637779559754,0.6428637779559754,0.1298391472548246,0.02682679519057274,0.65,0.65,0.889344262295082,1.892857142857143,2.4750000000000005,14,2.976951668262483,2.800000000000001,0.12639879580640204,0.7801886142418578,0.032195665120557736,-0.04034740330917503,7,0.35,0.009174311926605505,0.9862385321100917,0.0045871559633027525,0.009174311926605505,0.9862385321100917,0.0045871559633027525,0.6489520193011101,1.75,5.0,0.6500236165622691,0.9669927507638931,8.830996697795079e-11,4.746592119353463e-10,1.177758029990983e-10,3.9868861545500013e-10,0.0,0.800000011920929,0.20000000298023224,216,2,29.471818542608688,0.17857142857142852,0.0,0.0,0.0,0.6107142857142858,0.38928571428571423,0.38928571428571423,0.0,0.0,0.021202120976006173,0.010472551119790105,0.07067373658668726,0.05403261170669428,0.0,0.0,0.8049469662161791,0.13036353817191354,218,342,0,0.0,unified_latency_centric_excl_energy_interf,0.0011450357967987656,1.2867050290107727,1.2867050290107727,1.2867050409317016,0.6478697180747985,0.011854002787731587,0.012166378367692233,0.41046727299690244,0.3892857142857143,0.394921875,0.0,1.1932961702346803,1.5945932269096375,5,10,0.02498752810060978,0.024310888908803462,-1,-1,0,False,0.00016290124999999997,0.0,0.084088
469,25,1.8842072486877441,2.5,idle,terminated,0.053094230592250824,1.327355711009949,1.327355711009949,0.21499301195144632,0.05599607527256012,0.9,0.9,0.9809160305343512,1.8736842105263163,2.400000000000001,19,2.5360694766044625,2.500000000000001,0.0834797862695475,0.6747896481337844,0.015790279685473776,-0.013329765558242767,2,0.1,0.007782101167315175,0.9844357976653697,0.007782101167315175,0.007782101167315175,0.9844357976653697,0.007782101167315175,0.6464718925207853,4.28,12.599999999999994,0.6482509033611188,0.9576552540063857,8.667652706684237e-11,5.393280988474902e-10,1.3499884543577423e-10,4.918703611078705e-10,0.0,0.800000011920929,0.20000000298023224,255,2,41.197298221360285,0.07999999999999997,0.0,0.0,0.0,0.486,0.514,0.514,0.0,0.0,0.03291294773348607,0.02197143609004066,0.10970982577828696,0.02493393112806097,0.0,0.0,0.8838842120409625,0.0839484330590703,257,243,0,0.0,unified_latency_centric_excl_energy_interf,0.003231508657336235,2.1884958267211916,2.1884958267211916,2.188495922088623,0.5499392867088317,0.0033090686309151353,0.022690634615719317,0.9742149591445923,0.514,0.5078125,0.0,2.4367876052856445,0.912275230884552,5,5,0.01582212746143341,0.014815148897469044,-1,-1,0,False,0.00016290124999999997,0.0,0.084063
470,30,2.3301615715026855,3.0,idle,terminated,0.03150475397706032,0.9451425002420673,0.9451425002420673,0.11872072592377662,0.03317451477050781,0.75,0.75,0.9126984126984127,1.9187500000000006,2.7750000000000012,16,3.3327103614807134,3.0000000000000013,0.10617384543562589,0.6692137165341852,0.020919849524791166,-0.03169801006714501,5,0.25,0.004329004329004329,0.974025974025974,0.021645021645021644,0.004329004329004329,0.974025974025974,0.021645021645021644,0.6392080778100838,2.066666666666667,5.549999999999997,0.6403778935900005,0.9626119256019592,9.973203859980906e-11,8.086188441058762e-10,1.4406763282348578e-10,6.722074230580683e-10,0.0,0.800000011920929,0.20000000298023224,230,1,28.701213837037024,0.09999999999999999,0.0,0.0,0.0,0.615,0.385,0.385,0.0,0.0,0.024274600318185843,0.01782088621808007,0.08091533439395282,0.04269526012286069,0.0,0.0,0.8435943670824413,0.10448645673325199,231,369,0,0.0,unified_latency_centric_excl_energy_interf,-0.0008022699505090714,1.6683617234230042,1.6683617234230042,1.668361747264862,0.5701668858528137,0.0097699407604523,0.03187266997992992,0.755036062002182,0.385,0.376953125,0.0,1.7809178590774537,1.3290186166763305,5,10,0.016421005129814148,0.016365320794284342,-1,-1,0,False,0.00016290124999999997,0.0,0.084033
471,28,2.1233253479003906,2.8000000000000003,idle,terminated,0.026647226884961128,0.7461224242382436,0.7461224242382436,0.12138265073299405,0.03130924329161644,0.55,0.55,0.8436213991769548,1.845454545454546,2.500000000000001,11,3.0119157934188854,2.800000000000001,0.10723873977258314,0.6047261159878143,0.027775625513906235,-0.04740234994462578,9,0.45,0.009478672985781991,0.9715639810426541,0.018957345971563982,0.009478672985781991,0.9715639810426541,0.018957345971563982,0.6379668337825154,2.25,7.649999999999999,0.6402203755321391,0.9713934659957886,5.7877614159651536e-11,4.895223199019582e-10,1.081700840011024e-10,3.6287799431988787e-10,0.0,0.800000011920929,0.20000000298023224,209,2,29.444788239999994,0.21428571428571422,0.0,0.0,0.0,0.6232142857142857,0.3767857142857143,0.3767857142857143,0.0,0.0,0.01726867638272971,0.007082818105950614,0.057562254609099,0.04666568987373265,0.0,0.0,0.8370152129912468,0.10650387535920454,211,349,0,0.0,unified_latency_centric_excl_energy_interf,0.000339758675545454,1.346361231803894,1.346361231803894,1.3463612794876099,0.795581603050232,0.012799105729209259,0.02473079701885581,0.5428277254104614,0.3767857142857143,0.3765625,0.0,1.372669792175293,1.266749370098114,5,10,0.04524225741624832,0.034634300973266335,-1,-1,0,False,0.00016290124999999997,0.0,0.084005
472,27,2.1099729537963867,2.7,idle,terminated,0.025205858051776886,0.6805581452360735,0.6805581452360735,0.1255441814661026,0.029665490612387657,0.65,0.65,0.9484978540772532,1.9750000000000005,2.625000000000001,16,2.8124248957633986,2.700000000000001,0.09194661330022436,0.4881742669172101,0.02475877406507039,-0.03381782551606496,7,0.35,0.0044444444444444444,0.9244444444444444,0.07111111111111111,0.0044444444444444444,0.9244444444444444,0.07111111111111111,0.6519376950235003,2.740740740740741,8.099999999999998,0.6536448601361239,0.9675033539533615,3.710831988912311e-11,7.335271778874384e-10,1.4154619143447178e-10,7.041635718962869e-10,0.004524886877828055,0.800000011920929,0.20000000298023224,223,1,30.209536955800882,0.07407407407407404,0.0,0.0,0.0,0.5833333333333334,0.41666666666666663,0.41666666666666663,0.0,0.0,0.019316019272311684,0.010716607071773266,0.06438673090770558,0.04741184655973197,0.0,0.0,0.8033727150928722,0.1359333984333196,225,315,0,0.0,unified_latency_centric_excl_energy_interf,-0.007283256202936172,1.044516521692276,1.044516521692276,1.044516533613205,0.6381345212459564,0.022088547050952912,0.06824161931872368,0.28529708832502365,0.4166666666666667,0.4171875,0.0,1.0743903815746307,0.9398355603218078,5,10,0.04561571031808853,0.04137460812926291,-1,-1,0,False,0.00016290124999999997,0.0,0.083978
473,28,2.055845260620117,2.8000000000000003,idle,terminated,0.034330498427152634,0.9612540254351664,0.9612540254351664,0.21058309674262993,0.036890655755996704,0.75,0.75,0.930327868852459,1.8437500000000004,2.400000000000001,16,2.9700113439559948,2.800000000000001,0.09922672152426411,0.6212574533045129,0.022222450675944767,-0.02173149466514581,5,0.25,0.013043478260869565,0.9739130434782609,0.013043478260869565,0.013043478260869565,0.9739130434782609,0.013043478260869565,0.6441822987249387,2.5357142857142856,7.649999999999999,0.6457438398663641,0.9602400600910187,1.0679250192491274e-10,3.6333812208910663e-10,1.133342586445707e-10,4.136025841261492e-10,0.0,0.800000011920929,0.20000000298023224,227,3,29.1100282552896,0.0714285714285714,0.0,0.0,0.0,0.5892857142857143,0.4107142857142857,0.4107142857142857,0.0,0.0,0.028253526373716906,0.0216669989310055,0.094178421245723,0.03887998512343486,0.0,0.0,0.8400524476547329,0.11233228813819707,230,330,0,0.0,unified_latency_centric_excl_energy_interf,-0.006701480876654386,0.8881619513034821,0.8881619513034821,0.8881619453430176,0.6424357831478119,0.01191062005236745,0.027808606252074243,0.2897557631134987,0.4107142857142857,0.410546875,0.0,0.8787642180919647,0.9223461210727691,5,10,0.03186012804508209,0.02502872105687855,-1,-1,0,False,0.00016290124999999997,0.0,0.08395
474,26,2.012299060821533,2.6,idle,terminated,0.025871368125081062,0.6726556280795996,0.6726556280795996,0.08742789179086685,0.03050609678030014,0.65,0.65,0.8838174273858921,1.8538461538461546,2.3400000000000007,13,2.9180714869499216,2.600000000000001,0.11769355588411126,0.6238045915353945,0.024704380240905335,-0.037240216456926815,7,0.35,0.03211009174311927,0.9495412844036697,0.01834862385321101,0.03211009174311927,0.9495412844036697,0.01834862385321101,0.6607266387544,1.6538461538461537,4.0,0.6632379924849374,0.9772011548280716,1.40112005331261e-10,5.564112282030464e-10,1.9261781059043415e-10,8.147699875893364e-10,0.0,0.800000011920929,0.20000000298023224,211,7,27.369311337599996,0.03846153846153845,0.0,0.0,0.0,0.5807692307692308,0.4192307692307692,0.4192307692307692,0.0,0.0,0.020811417742904275,0.010001094129914106,0.06937139247634751,0.04878503728216734,0.0,0.0,0.8219006185645402,0.11823689408231267,218,302,0,0.0,unified_latency_centric_excl_energy_interf,0.011756259971298278,1.1475341200828553,1.1475341200828553,1.1475341677665711,0.655850613117218,0.005198707235933853,0.04314390644431114,0.37740116715431216,0.41923076923076924,0.418359375,0.0,1.203159475326538,0.9470865190029144,5,10,0.020352214574813843,0.015324496338143933,-1,-1,0,False,0.00016290124999999997,0.0,0.083924
475,28,2.1263856887817383,2.8000000000000003,idle,terminated,0.03748520836234093,1.049585764587027,1.049585764587027,0.21143833398818968,0.041093405336141586,0.75,0.75,0.889344262295082,1.7466666666666673,2.1900000000000004,15,3.124398732185365,2.800000000000001,0.11055289677891197,0.9223541887711064,0.024166121593615877,-0.04586058876344152,5,0.25,0.004545454545454545,0.9545454545454546,0.04090909090909091,0.004545454545454545,0.9545454545454546,0.04090909090909091,0.655310050544462,2.4285714285714284,7.649999999999999,0.6572760005513539,0.976315701007843,1.4417097377039667e-10,6.636930699466246e-10,1.787769932093397e-10,7.192146656009865e-10,0.0,0.800000011920929,0.20000000298023224,219,1,30.476227923267363,0.0714285714285714,0.0,0.0,0.0,0.6071428571428571,0.3928571428571429,0.3928571428571429,0.0,0.0,0.01675323509672768,0.007493463075031486,0.05584411698909228,0.035035227601599286,0.0,0.0,0.8690261551519908,0.08687447214138873,220,340,0,0.0,unified_latency_centric_excl_energy_interf,-0.008775269705802202,1.3959982752799989,1.3959982752799989,1.395998203754425,0.6418067991733551,0.01776351497974247,0.04283805405721068,0.5587367713451385,0.39285714285714285,0.387890625,0.18867073338478804,1.508868944644928,1.038561850786209,5,10,0.0278016310185194,0.027799922786653043,-1,-1,0,False,0.00016290124999999997,0.0,0.083896
476,28,2.1091697216033936,2.8000000000000003,idle,terminated,0.0317486934363842,0.8889634733819493,0.8889634733819493,0.14458654969930648,0.03711412474513054,0.7,0.7,0.9554655870445344,1.7214285714285715,2.4100000000000006,14,3.0656317806243907,2.800000000000001,0.09653189157648132,0.8125425255048486,0.020464428041436163,-0.04480333702904851,6,0.3,0.02109704641350211,0.9493670886075949,0.029535864978902954,0.02109704641350211,0.9493670886075949,0.029535864978902954,0.665973486139306,2.7142857142857144,9.0,0.6696079420401667,0.9767643511295319,1.0989517629234058e-10,3.670486373175128e-10,1.3132858689424154e-10,4.410808024379874e-10,0.0,0.800000011920929,0.20000000298023224,232,5,29.907654511330662,0.0357142857142857,0.0,0.0,0.0,0.5767857142857142,0.42321428571428577,0.42321428571428577,0.0,0.0,0.019492142716277302,0.011239565903339977,0.06497380905425763,0.04059612343967115,0.0,0.0,0.8460345896273438,0.1039576625098553,237,323,0,0.0,unified_latency_centric_excl_energy_interf,0.005815329775214195,1.3381022214889526,1.3381022214889526,1.3381022214889526,0.6375007271766663,0.014953172800596803,0.03315896093845368,0.5515939444303513,0.4232142857142857,0.423828125,0.11634218958206474,1.544528341293335,0.5814584136009217,5,10,0.03470144793391228,0.032648913469165555,-1,-1,0,False,0.00016290124999999997,0.0,0.083868
477,28,2.106398582458496,2.8000000000000003,idle,terminated,0.035492997616529465,0.9938040185829614,0.9938040185829614,0.16069120317697522,0.039354171603918076,0.75,0.75,0.9307692307692308,1.9187500000000004,2.575000000000001,16,2.957998814582826,2.800000000000001,0.11352001557100039,0.6903739870715335,0.023551218585255215,-0.032473609575203476,5,0.25,0.00823045267489712,0.9588477366255144,0.03292181069958848,0.00823045267489712,0.9588477366255144,0.03292181069958848,0.6557797196820112,2.2142857142857144,7.0,0.6586120782216841,0.9673351466655731,1.3092424366867306e-10,5.647889295135039e-10,1.575003044651524e-10,5.366428551534238e-10,0.0,0.800000011920929,0.20000000298023224,241,2,33.19285929391303,0.17857142857142852,0.0,0.0,0.0,0.5660714285714286,0.43392857142857144,0.43392857142857144,0.0,0.0,0.020298071667086044,0.011167104179452556,0.06766023889028679,0.03541508033608361,0.0,0.0,0.8511322446106282,0.10454386115863683,243,317,0,0.0,unified_latency_centric_excl_energy_interf,0.001669604517519474,0.909053772687912,0.909053772687912,0.9090537846088409,0.7416571259498597,0.01078944862820208,0.03753600232303143,0.41104829907417295,0.43392857142857144,0.437109375,0.0007225433830171824,0.884871369600296,1.0031151831150056,5,10,0.0296594500541687,0.02530416874215006,-1,-1,0,False,0.00016290124999999997,0.0,0.08384
