episode,steps,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_interf,r_risk,r_illegal,r_pbrs,r_term,r_step,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
825,25,1.9210596084594727,42,True,False,idle,idle,terminated,0.0,2.500000000000001,2.671580290794373,1.7,20,True,2.7403616060815126,2.3085815651189456,2053916760.773724,-0.015499681365985403,-0.00045237811703607313,-0.003452218426843629,0.0,0.0,0.3804957655046571,0.007232634449634674,0.023526170657785124,0.010400467088138037,0.07842056885928374,0.041533687677984564,0.032501827995896536,0.0,0.0,0.00723907846001083,0.0,0.0,0.8663356888444114,0.09392340469968131,1.2038667285274585e-10,5.340122788410895e-11,3.194464665012828e-10,1.2038667285274585e-10,3.9682247765515634e-10,0.9343118667602539,0.800000011920929,0.0656881183385849,0.20000000298023224,0.9642857313156128,0.9878073453903198,0.0,0.0,0.00810379907488823,213,0.0,0.0,0.0,210,0,0.0,0,20,20,238,0.041533686220645905,0.006312612909823656,0.14106786698102944,-0.0399913564324379,0.21574263274669647,0.04482332617044449,0.06893141865730311,1.2819669104337688,1.2130354917764654,-0.03106858134269708,0.3447399139404297,0.06893141865730311,0.4447399139404298,0.45069672198418925,0.4751109639751236,0.044790799023284276,0.426,213,287,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000088,0.10000000000000088,-0.031068581342697077,0.3447399139404298,0.11163099663018873,0.5711980764666523,0.032075813462381225,0.08304610902971624,2.671580290794373,0.06893141865730311,0.4447399139404298,0.1715802907943722,0.65,0.65,0.8823529411764706,0.35,0.0,,0,0.574,0.42600000000000005,0.42600000000000005,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5237563157044351,0.8777547836303706,0.5505029320716858,0.011483491654507816,0.012742146663367749,0.04755146894603968,1.0485864877700806,0.5652387261390686,0.45267372131347655,0.5505029320716858,-0.5505029320716858,0.426,0.425,213,500,1.1495366096496582,5.727542400360107,2.9079965114593507,5.413526916503907,2.7074984073638917,0.5235857486724853,0.0,0,1.0,1.0,0.2789473684210526,5.299999999999999,24708661.56048942,1.0,0.0,0.18168470489091645,0.05209705727332593,0.23378176216424237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00362992805073278,0.0,0.5237563157044351,2.6,6.0,False,0.0,0.0,0.0
826,28,2.0568201541900635,42,True,False,idle,idle,terminated,0.0,2.800000000000001,3.005078945159913,1.6571428571428577,20,True,2.7223846829919394,2.402616738698138,2338556693.7326913,-0.014739256236685096,-0.00038060850544478276,-0.003247514007259133,0.0,0.0,0.40304290004619164,0.007131070537238092,0.030916515320166215,0.019246664346779248,0.10305505106722065,0.044333416631111566,0.030129333370251872,0.0,0.0,0.006638423986804826,0.0,0.0,0.8771466817721308,0.08608556087081246,9.513557996942978e-11,4.832061487047845e-11,4.10682744755863e-10,9.513558690832369e-11,3.632589160029731e-10,0.9373968243598938,0.800000011920929,0.0626031905412674,0.20000000298023224,0.9676071107387543,0.989363357424736,0.0,0.0,0.0077718282118439674,234,0.0,0.0,0.0,234,0,0.0,0,20,20,248,0.04433342069387436,0.006131779635325074,0.1596506834030151,-0.019207846373319626,0.17664778232574463,0.04685086011886597,0.07057294524141755,1.1443786432274734,1.0738056979860577,-0.02942705475858274,0.31815195083618164,0.07057294524141755,0.41815195083618173,0.4035209629106063,0.4495813562191379,0.04211301738280212,0.41785714285714287,234,326,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000094,0.10000000000000094,-0.029427054758582732,0.31815195083618175,0.06447421227954701,0.389195911973521,0.024434158600665393,0.08400567672605674,3.005078945159913,0.07057294524141755,0.41815195083618173,0.20507894515991199,0.65,0.65,0.9435483870967742,0.35,0.0,,0,0.5821428571428572,0.4178571428571428,0.4178571428571428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5274302665792805,0.8717320054769514,0.5161638230085372,0.0050616351006283365,0.01815648367628455,0.0008905865717679263,0.935040932893753,0.46221709847450254,0.42824696451425553,0.5161638230085372,-0.5161638230085372,0.41785714285714287,0.415234375,234,560,-0.8542566299438477,7.163844108581543,1.5379630386829377,7.645718097686768,2.8225716829299925,0.625748461484909,0.0,0,1.0,1.0,0.2526315789473684,4.799999999999999,20762853.64275786,1.0,0.0,0.2191044514826314,0.04061177051285967,0.25971622199549105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018630719020747988,0.0,0.5274302665792805,2.4642857142857144,5.649999999999999,False,0.0,0.0,0.0
827,27,1.9895594120025635,42,True,False,idle,idle,terminated,0.0,2.700000000000001,2.9229513525962836,1.7400000000000007,20,True,2.7977305488764337,2.3347868881242695,2109412417.8284562,-0.01524416497037222,-0.00014823983248999107,-0.0034794749667428383,0.0,0.0,0.3591104107389285,0.003934557968734816,0.028981845489680226,0.02023417537742192,0.09660615163226749,0.03940777272137779,0.03528646913703537,0.0,0.0,0.008054123414807183,0.0,0.0,0.8587448788513151,0.09791452859684234,6.068654606616875e-11,4.865807409770717e-11,1.7114441808185887e-10,6.068654606616875e-11,2.3606175764134814e-10,0.9339845180511475,0.800000011920929,0.06601546704769135,0.20000000298023224,0.9655172228813171,0.9887640476226807,0.0,0.0,0.00816920306533575,230,0.0,0.0,0.0,226,0,0.0,0,20,20,251,0.039407771080732346,0.005270634312182665,0.1618004575371742,-0.024906927719712257,0.18692812323570251,0.041441064327955246,0.07496783148359404,1.2003697951413965,1.1254019636578023,-0.025032168516406265,0.389404296875,0.07496783148359404,0.4894042968750001,0.3469154828153024,0.394421807614467,0.04230021488208036,0.42592592592592593,230,310,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000092,0.10000000000000092,-0.025032168516406245,0.3894042968750001,0.06764927408384798,0.37036918021284765,0.02338821486316084,0.0847856053490548,2.9229513525962836,0.07496783148359404,0.4894042968750001,0.22295135259628251,0.7,0.7,0.900398406374502,0.3,0.0,,0,0.5740740740740741,0.42592592592592593,0.42592592592592593,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5335886541547047,0.8943381339311599,0.5695231974124908,0.007860211021034047,0.0199618773534894,-0.010640675202012062,1.0132889330387116,0.4891695350408554,0.8321645259857178,0.5695231974124908,-0.5695231974124908,0.42592592592592593,0.428515625,230,540,2.902292013168335,8.044445991516113,4.549951577186585,8.400986194610596,2.8418262004852295,0.6966691792011261,0.0,0,1.0,1.0,0.25789473684210523,4.900000000000001,28223878.36490726,1.0,0.0,0.20984102795390341,0.04071760188763328,0.2505586298415367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019026731839437187,0.0,0.5335886541547047,3.740740740740741,8.0,False,0.0,0.0,0.0
828,27,1.8483736515045166,42,True,False,success_all_done,success_all_done,terminated,0.0,2.700000000000001,2.7000000000000015,1.6800000000000004,20,True,2.6686757407005706,2.329402049028137,2189049528.2586036,-0.015515378870846815,-0.00023577432312739055,-0.0034666168202937176,0.0,0.0,0.49878064594145705,0.007809834862220795,0.02949941794828794,0.018363343063231376,0.09833139316095972,0.05380719898825876,0.027111657311120425,0.0,0.0,0.006057585060804871,0.0,0.0,0.8878852622593305,0.07894549536874425,7.866613610518769e-11,5.895116686471802e-11,2.3405054561109724e-10,7.866613610518769e-11,2.8585902811517597e-10,0.9333220720291138,0.800000011920929,0.06667802482843399,0.20000000298023224,0.9629629850387573,0.986244285106659,0.0,0.0,0.008246577344834805,227,0.0,0.0,0.0,227,0,0.0,0,20,20,228,0.05380719527602196,0.006857946049422026,0.24015193879604332,-0.03289564326405525,0.3639984428882599,0.056369349360466,0.07738314348238506,1.0645447410698277,0.987161597587444,-0.022616856517615098,0.31171655654907227,0.07738314348238506,0.41171655654907235,0.39548036419676896,0.43897249250442216,0.045178694047978515,0.4222222222222222,228,312,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000092,0.10000000000000092,-0.022616856517615073,0.3117165565490724,0.057018417338053455,0.41589039476882633,0.017210293597619795,0.08406544801676688,2.7000000000000015,0.07738314348238506,0.41171655654907235,4.440892098500626e-16,0.95,0.95,1.0,0.05,0.0,,0,0.5777777777777777,0.4222222222222223,0.4222222222222223,0.0,0.0,0.0043859649122807015,0.9956140350877193,0.0,0.0043859649122807015,0.9956140350877193,0.0,0.5467123005656674,0.8885251343250272,0.4216653436422348,-0.0004927174290060065,0.009962972439825534,-0.010364910215139389,1.7149291038513184,0.842039680480957,1.9485070705413818,0.4216653436422348,-0.4216653436422348,0.4222222222222222,0.422265625,228,540,-4.524571418762207,8.250332832336426,-0.36677559465169907,6.659377956390381,2.914940881729126,0.8081816673278809,0.0,0,1.0,1.0,0.2489278752436647,4.7296296296296285,25663483.463461615,1.0,0.0,0.17669091807393847,0.040078924488577874,0.21676984256251633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017463168074938545,0.0,0.5466257963053606,2.259259259259259,7.699999999999999,False,0.0,0.0,0.0
829,27,1.8730278015136719,42,True,False,idle,idle,terminated,0.0,2.700000000000001,2.7428050351142894,1.682352941176471,20,True,2.835967519118023,2.313890719194503,2050736025.797461,-0.015563731266816738,-0.00018449257366613176,-0.00343844751242569,0.0,0.0,0.47546853348619805,0.004530339489308766,0.02631398210873432,0.015793544603838666,0.0877132736957809,0.05087968559736647,0.02842603233622594,0.0,0.0,0.006280076319681882,0.0,0.0,0.8869778669133235,0.07831602443076871,6.836385624264807e-11,4.4905846402487626e-11,2.5730468589113534e-10,6.762147092276294e-11,2.2888294107237226e-10,0.9341392517089844,0.800000011920929,0.0658608004450798,0.20000000298023224,0.9629629850387573,0.988095223903656,0.0,0.0,0.008179566822946072,227,0.0,0.0,0.0,226,0,0.0,0,20,20,231,0.05087968707084656,0.007127046585083008,0.1810624063014984,-0.0317351333796978,0.21772995591163635,0.05324558541178703,0.06888476153214797,1.0447531979834588,0.9758684364513114,-0.031115238467852198,0.27558863162994385,0.06888476153214797,0.37558863162994394,0.4832428426156786,0.5208133892503607,0.04287934185498671,0.4203703703703704,227,313,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000092,0.10000000000000092,-0.031115238467852167,0.27558863162994396,0.07345812160034075,0.3971684453762295,0.023763449096733426,0.08588519544345925,2.7428050351142894,0.06888476153214797,0.37558863162994394,0.04280503511428835,0.85,0.85,0.9783549783549783,0.15,0.0,,0,0.5796296296296296,0.4203703703703704,0.4203703703703704,0.0,0.0,0.0,0.9955947136563876,0.004405286343612335,0.0,0.9955947136563876,0.004405286343612335,0.5338941417220566,0.8908310383558273,0.5228672951459885,0.0027619400585535913,0.00883248019963503,-0.010275417403317989,1.1767390012741088,0.5718196630477905,0.5778958320617675,0.5228672951459885,-0.5228672951459885,0.4203703703703704,0.421484375,227,540,-2.617337226867676,10.21930980682373,0.35438701659440996,9.319392490386964,2.5400484800338745,0.7560188055038453,0.0,0,1.0,1.0,0.23235867446393754,4.414814814814815,20294527.715201877,1.0,0.0,0.2095234257706209,0.044480538241286005,0.25400396401190706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022995083157574835,0.0,0.5338941417220566,2.5185185185185186,6.699999999999999,False,0.0,0.0,0.0
830,23,1.697525978088379,42,True,False,idle,idle,terminated,0.0,2.3000000000000007,2.3742672014236454,1.623529411764706,20,True,2.7931610841975507,2.393893082460826,2126127718.101915,-0.015021410142173404,-0.00020470159803615576,-0.004326955135120228,0.0,0.0,0.5943903364047695,0.00758902929055688,0.03850397005124062,0.0271095578898139,0.12834656683746862,0.06431554308010387,0.021887821615839145,0.0,0.0,0.0063048423044754,0.0,0.0,0.8974464712385294,0.07436086484115606,7.558892400894024e-11,4.4165771734272496e-11,2.5908616085867917e-10,7.558892400894024e-11,2.8479374414303033e-10,0.934417724609375,0.800000011920929,0.06558232009410858,0.20000000298023224,0.9655172228813171,0.9894737005233765,0.0,0.0,0.008224790915846825,242,0.0,0.0,0.0,242,0,0.0,0,20,20,246,0.0643155425786972,0.00789071898907423,0.3276886746287343,-0.019328104332089424,0.36912208795547485,0.06739385426044464,0.09707791642002471,1.179070049705711,1.0819921332856886,-0.0029220835799756094,0.40543437004089355,0.09707791642002471,0.5054343700408936,0.38387299561126165,0.43540356019520543,0.05103317584137315,0.5260869565217391,242,218,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000084,0.10000000000000084,-0.002922083579975609,0.40543437004089367,0.07505154800802402,0.49418659568528334,0.0186144104550218,0.0844731268271952,2.3742672014236454,0.09707791642002471,0.5054343700408936,0.07426720142364474,0.85,0.85,0.983739837398374,0.15,0.0,,0,0.47391304347826085,0.5260869565217392,0.5260869565217392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.559373253689188,0.9191122293472289,0.4681805491447449,0.005165478913113475,0.00465477230027318,-0.008666964992880822,1.1061100482940673,0.5387699186801911,1.9115407943725586,0.4681805491447449,-0.4681805491447449,0.5260869565217391,0.52421875,242,460,3.712423086166382,5.4356818199157715,5.315188884735107,6.354758834838867,2.279676580429077,0.7168489933013916,0.0,0,1.0,1.0,0.274370709382151,5.213043478260871,26066075.458658256,1.0,0.0,0.22658920320535436,0.03877088757132692,0.2653600907766813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024673934564367495,0.0,0.559373253689188,4.434782608695652,9.0,False,0.0,0.0,0.0
831,28,2.042783498764038,42,True,False,idle,idle,terminated,0.0,2.800000000000001,2.9450255560874954,1.7529411764705887,20,True,2.6953713041465113,2.2820875463952337,2104574068.3904462,-0.015597837594826162,-0.0004786807764395933,-0.00326058460562554,0.0,0.0,0.342816847730099,0.0031510462215183247,0.02210700272263842,0.01101448220490408,0.07369000907546136,0.037156966787957754,0.03769400225733536,0.0,0.0,0.007879584765355534,0.0,0.0,0.8610492653138027,0.09337714766350644,1.268253418951204e-10,5.829629487474897e-11,5.139030645473497e-10,1.268253280173326e-10,5.542480752129813e-10,0.9343374371528625,0.800000011920929,0.06566258519887924,0.20000000298023224,0.9615384340286255,0.9890109896659851,0.0,0.0,0.008115233853459358,225,0.0,0.0,0.0,224,0,0.0,0,20,20,240,0.03715696930885315,0.006859568180516362,0.19517655819654445,-0.03681639954447746,0.25062593817710876,0.04061562940478325,0.06233304040772593,1.0837205946871196,1.0213875542793962,-0.0376669595922743,0.35011327266693115,0.06233304040772593,0.45011327266693124,0.4572532015384631,0.48466702391511324,0.0386396110017752,0.4017857142857143,225,335,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000094,0.10000000000000094,-0.0376669595922743,0.35011327266693126,0.08564271977276279,0.6483348689641597,0.022917667570621632,0.08306434372116019,2.9450255560874954,0.06233304040772593,0.45011327266693124,0.14502555608749423,0.85,0.85,0.9333333333333333,0.15,0.0,,0,0.5982142857142857,0.4017857142857143,0.4017857142857143,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5441341797199787,0.9061523199081422,0.5191606998443603,0.0008039803709834814,0.0204717549495399,-0.005191174987703562,1.1897794365882874,0.5834686607122421,1.2745442688465118,0.5191606998443603,-0.5191606998443603,0.4017857142857143,0.401953125,225,560,3.572866201400757,7.162360668182373,4.1909702777862545,6.937105512619018,2.268716025352478,0.7675278663635254,0.0,0,1.0,1.0,0.3003759398496241,5.707142857142855,23463583.41113856,1.0,0.0035714285714285718,0.1900015177240131,0.04460522997150242,0.23460674769551548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030160904288835167,0.0,0.5440553686847645,3.2142857142857144,8.0,False,0.0,0.0,0.0
832,26,1.9505436420440674,42,True,False,idle,idle,terminated,0.0,2.600000000000001,2.672325108051301,1.847058823529412,20,True,2.7580197093775687,2.4181685356263056,2204650248.9818215,-0.01467811475885825,-0.0005586297062170123,-0.003531567013863528,0.0,0.0,0.3911904179505156,0.005999291696065362,0.028643431468600364,0.0188835670160378,0.0954781048953345,0.04302291167172507,0.03168461617359231,0.0,0.0,0.007623345856323677,0.0,0.0,0.8656681208941761,0.09502391707590802,1.4160259076412274e-10,9.847009665997497e-11,4.068785808275521e-10,1.4160259076412274e-10,4.4484755462592653e-10,0.9397497773170471,0.800000011920929,0.06025022268295288,0.20000000298023224,0.9677419066429138,0.9879518151283264,0.0,0.0,0.007229979615658522,254,0.0,0.0,0.0,253,0,0.0,0,20,20,258,0.04302290827035904,0.0071317830588668585,0.19867252558469772,-0.02494516223669052,0.2302822321653366,0.04534073546528816,0.07626528955422948,1.148331988178765,1.0720666986245386,-0.023734710445770777,0.2932310104370117,0.07626528955422948,0.3932310104370118,0.4752000057268076,0.5138592767832632,0.044020478330391986,0.48846153846153845,254,266,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000091,0.10000000000000091,-0.023734710445770763,0.29323101043701183,0.10525649012991672,0.6798056931723027,0.023011001745199464,0.0844145780300765,2.672325108051301,0.07626528955422948,0.3932310104370118,0.0723251080513001,0.85,0.85,0.9806201550387597,0.15,0.0,,0,0.5115384615384615,0.4884615384615385,0.4884615384615385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5348585211709572,0.9120065808296204,0.5406393498182297,0.006399480358231813,0.018007911369204523,0.00251438831910491,1.0198370039463043,0.5059452205896378,0.45690717697143557,0.5406393498182297,-0.5406393498182297,0.48846153846153845,0.49140625,254,520,-2.092721462249756,10.011889457702637,1.929871153831482,10.06459312438965,2.907443618774414,0.8649043500423431,0.0,0,1.0,1.0,0.2589068825910931,4.919230769230771,18935644.19438492,1.0,0.0,0.18855657144729654,0.04310340830469936,0.23165997975199584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038373458958529715,0.0,0.5347914855533208,3.1153846153846154,8.75,False,0.0,0.0,0.0
833,26,1.8721041679382324,42,True,False,idle,idle,terminated,0.0,2.600000000000001,2.844550247192384,1.6428571428571435,20,True,2.773033669757232,2.3403641753934954,2064448809.9318287,-0.015396389429571462,-0.0004947458476165773,-0.0033310228103059347,0.0,0.0,0.40346539027870004,0.0039173205396794974,0.01926206529781952,0.006986779151113761,0.06420688432606506,0.04307483616649491,0.031595203278603504,0.0,0.0,0.006835650871180287,0.0,0.0,0.8823791521699873,0.07918999368022889,1.2763115564418115e-10,1.0281187706739914e-10,3.580141696990499e-10,1.2763115564418115e-10,5.078349241127685e-10,0.9289111495018005,0.800000011920929,0.07108882814645767,0.20000000298023224,0.9599999785423279,0.9838709831237793,0.0,0.0,0.00883740745484829,196,0.0,0.0,0.0,193,0,0.0,0,20,20,227,0.0430748425424099,0.0069434852339327335,0.15355674549937248,-0.03884302079677582,0.2677231431007385,0.04678766056895256,0.05991068924848872,1.172237704808894,1.112327015560407,-0.040089310751511543,0.3024177551269531,0.05991068924848872,0.4024177551269532,0.49387248803277795,0.512314747720997,0.038589401399793645,0.37884615384615383,197,323,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000091,0.10000000000000091,-0.04008931075151154,0.30241775512695324,0.11060276322068396,0.5535787530735168,0.03199753151010449,0.08246403409405877,2.844550247192384,0.05991068924848872,0.4024177551269532,0.24455024719238283,0.7,0.7,0.8546255506607929,0.3,0.0,,0,0.6211538461538462,0.37884615384615383,0.37884615384615383,0.0,0.0,0.005076142131979695,0.9949238578680203,0.0,0.005076142131979695,0.9949238578680203,0.0,0.5339130679726859,0.8883882164955139,0.4743864834308624,0.0017834474565461278,0.009268650226294995,-0.0016198579338379203,0.963988995552063,0.47468199133872985,0.2546654999256134,0.4743864834308624,-0.4743864834308624,0.37884615384615383,0.3796875,197,520,-0.682043731212616,12.455836296081543,4.3058408260345455,12.80211124420166,2.9109916210174562,0.8694587647914886,0.0,0,1.0,1.0,0.24959514170040484,4.742307692307692,20929638.040176656,1.0,0.0019230769230769232,0.1832349214561903,0.05339111302725621,0.2366260344834466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036088397011337994,0.0,0.5338478505342769,1.6153846153846154,4.75,False,0.0,0.0,0.0
834,26,1.9500069618225098,42,True,False,idle,idle,terminated,0.0,2.600000000000001,2.922675259113313,1.7785714285714287,20,True,2.786963201132972,2.345596366964883,2085472068.0317485,-0.015201089921407075,-0.0007661971748858415,-0.003493082515937306,0.0,0.0,0.32159074491988937,0.0032446344234679713,0.019606926548456013,0.010762498690853727,0.0653564218281867,0.03485378864842459,0.036773880791018294,0.0,0.0,0.00845032827898557,0.0,0.0,0.8587794677795803,0.09599632315041598,1.5114334783739025e-10,1.0743502268373284e-10,4.6096421679742127e-10,1.5017424803698276e-10,5.755079302005578e-10,0.9286757111549377,0.800000011920929,0.07132435590028763,0.20000000298023224,0.9599999785423279,0.9861111044883728,0.0,0.0,0.008992093615233898,202,0.0,0.0,0.0,202,0,0.0,0,20,20,234,0.03485378623008728,0.007811092771589756,0.14624697715044022,-0.03370301425457001,0.155378520488739,0.04028988629579544,0.0626138397822016,1.3187886557899984,1.2561748160077968,-0.03738616021779874,0.29264307022094727,0.0626138397822016,0.39264307022094735,0.49982610221464485,0.5273950643784082,0.039681662879875707,0.3903846153846154,203,317,0,0.0,unified_latency_centric_excl_energy_interf,0.10000000000000091,0.10000000000000091,-0.03738616021779873,0.2926430702209474,0.11112188326062312,0.4667660323410594,0.03257521390408621,0.08379286318020052,2.922675259113313,0.0626138397822016,0.39264307022094735,0.32267525911331196,0.65,0.65,0.8675213675213675,0.35,0.0,,0,0.6096153846153847,0.39038461538461533,0.39038461538461533,0.0,0.0,0.0049261083743842365,0.9901477832512315,0.0049261083743842365,0.0049261083743842365,0.9901477832512315,0.0049261083743842365,0.5246964163776767,0.875620985031128,0.5025929659605026,-0.00342405786504969,0.02512198630720377,-0.002900227019563317,1.1430094957351684,0.5625734388828277,0.5264073818922043,0.5025929659605026,-0.5025929659605026,0.3903846153846154,0.390234375,203,520,-1.9485527276992798,11.139321327209473,1.7290524601936341,10.110435199737548,2.873982858657837,0.817380177974701,0.0,0,1.0,1.0,0.2678137651821864,5.088461538461538,20698146.274049878,0.9499999999999995,0.0,0.20175398993605698,0.050603763312097955,0.25235775324815496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033293834175461136,0.0,0.524648923269258,2.1538461538461537,5.75,False,0.0,0.0,0.0
