episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
25,75,5.2950263023376465,7.5,idle,terminated,-0.0019902638159692287,-0.14926979867697976,-0.14926979867697976,0.0016036978340707702,0.0031581027433276176,0.1,0.1,0.8042553191489362,2.1000000000000005,2.3700000000000006,2,8.172561955451965,7.499999999999989,0.007027341983513479,0.0,0.0013308460439144002,-0.0864243597984312,18,0.9,0.4811320754716981,0.3018867924528302,0.2169811320754717,0.4811320754716981,0.3018867924528302,0.2169811320754717,0.4966377754403899,0.06666666666666667,0.0,0.4933552874316006,0.8629966914653778,0.0,7.593049418386222e-11,1.382552752837718e-11,0.0,0.018691588785046728,0.800000011920929,0.20000000298023224,108,102,9.804902294054068,0.013333333333333353,0.0,0.0,0.0,0.8586666666666667,0.1413333333333333,0.1413333333333333,0.0,0.0,-0.010368702560663223,2.2034638690948487,2.2034638690948487,2.203463912010193,1.7052649927139283,0.002853995319455862,0.11984236508607865,1.8020851707458496,0.14133333333333334,0.14140625,0.4168939381465316,3.9892712593078614,0.738289921283722,5,25,0.046366944909095764,0.037396366894245144,-1,-1,0,False,0.0002,0.0,0.09692400000000001
26,200,13.666813135147095,20.0,time_limit,time_limit,-0.0010153072653338313,-1.2030614576320389,-1.2030614576320389,-0.00021383553539636082,0.002332946052774787,0.2,0.2,0.7330677290836654,2.1800000000000006,2.600000000000001,5,21.127088737487792,20.000000000000014,0.0018015031204261659,0.0,0.00040596213609439346,-0.0958555456399929,16,0.8,0.4975845410628019,0.2995169082125604,0.2028985507246377,0.4975845410628019,0.2995169082125604,0.2028985507246377,0.48913474413286895,0.02,0.0,0.47907509703007983,0.8475947022438047,0.0,0.0,3.220797977279699e-12,0.0,0.0,0.800000011920929,0.20000000298023224,104,103,3.362945432399996,0.0,1.0,0.0,0.0,0.94825,0.05174999999999996,0.05174999999999996,0.0,0.0,0.04097379701068768,2.268215069404015,2.268215069404015,2.2682151244236874,1.748646305157588,0.007849538842072854,0.12406118643971589,2.4340191254248986,0.05175,0.052584134615384616,0.03802752265563378,8.946023134084848,0.5422733701192416,1,13,0.07519753277301788,0.06285131797194478,0,12,0,True,0.0002,0.0,0.096724
27,200,14.441410779953003,20.0,time_limit,time_limit,-0.0011790787102654576,-1.2358157367968614,-1.2358157367968614,0.00089233418693766,0.0025299976114183664,0.1,0.1,0.62882096069869,1.8749999999999982,2.1699999999999933,4,21.482953834533692,20.000000000000014,0.0025892959078486584,0.0,0.0005878758585719765,-0.09791476923227374,18,0.9,0.42162162162162165,0.31351351351351353,0.2648648648648649,0.42162162162162165,0.31351351351351353,0.2648648648648649,0.4843310984864365,0.0,0.0,0.47195722324194456,0.8578918218612669,0.0,0.0,5.119277831505675e-12,0.0,0.01098901098901099,0.800000011920929,0.20000000298023224,104,71,2.8488736231999963,0.0,1.0,0.0,0.0,0.95375,0.04625000000000001,0.04625000000000001,0.0,0.0,0.014025043696165085,2.3462762507525357,2.3462762507525357,2.346276120706038,1.7135207382115452,0.02466705703938549,0.09883421371606263,1.933804763989015,0.04625,0.047052556818181816,0.01140065190636299,9.643474944613196,0.5710448893633756,2,22,0.15721943974494934,0.0743056820705533,1,6,0,True,0.0002,0.0,0.096524
28,124,8.892027854919434,12.4,idle,terminated,-0.00239532976411283,-0.29702090339167625,-0.29702090339167625,-0.00014216529089026343,0.002495687687769532,0.0,0.0,0.6457399103139013,0.0,0.0,0,13.521769523620605,12.399999999999972,0.005327590290560311,0.0,0.0017245884613037716,-0.09475405382052544,20,1.0,0.37640449438202245,0.38202247191011235,0.24157303370786518,0.37640449438202245,0.38202247191011235,0.24157303370786518,0.4901870731775078,0.03225806451612903,0.0,0.4827526162156055,0.8464662134647369,0.0,0.0,8.54149737050669e-12,0.0,0.020618556701030927,0.800000011920929,0.20000000298023224,109,67,4.460195335934971,0.008064516129032277,0.0,0.0,0.0,0.9282258064516129,0.0717741935483871,0.0717741935483871,0.0,0.0,0.021123961079865694,2.431019961833954,2.431019961833954,2.4310199320316315,1.719722643494606,0.019330092443851754,0.08861160837113857,2.5521926879882812,0.0717741935483871,0.072265625,0.0,7.321977913379669,0.6094491332769394,1,8,0.13547509908676147,0.10491815283894534,0,7,0,True,0.0002,0.0,0.0964
29,53,3.7446000576019287,5.300000000000001,idle,terminated,-0.0012574968859553337,-0.06664733933008664,-0.06664733933008664,0.0019190707243978973,0.004627337213605642,0.05,0.05,0.6791666666666667,1.9000000000000004,2.2600000000000007,2,6.311628203392028,5.299999999999997,0.005307843278860661,0.0,0.0033875125422142987,-0.08520679915851007,19,0.95,0.4946808510638298,0.30319148936170215,0.20212765957446807,0.4946808510638298,0.30319148936170215,0.20212765957446807,0.48209806426234963,0.05660377358490566,0.0,0.4679999125094277,0.8389179348945618,0.0,1.902499505157525e-10,3.018557279133027e-11,1.3599486536897128e-10,0.023255813953488372,0.800000011920929,0.20000000298023224,93,93,12.120781831965441,0.018867924528301896,0.0,0.0,0.0,0.8226415094339623,0.1773584905660377,0.1773584905660377,0.0,0.0,0.012704755373609563,1.9701706568400066,1.9701706568400066,1.9701707363128662,1.7142388919989269,0.04563146837366124,0.25671201199293137,1.0045824696620305,0.17735849056603772,0.17740885416666666,0.011636636530359587,3.260202864805857,0.5969895124435425,3,12,0.11338600516319275,0.09035622365772722,2,3,0,True,0.0002,0.0,0.096347
30,62,4.3665666580200195,6.2,idle,terminated,-0.0013942804653197527,-0.0864453996310473,-0.0864453996310473,0.0027140046178828854,0.0038994650822132826,0.1,0.1,0.7195121951219512,2.0500000000000007,2.3650000000000007,2,7.1650231313705435,6.199999999999994,0.0013280692819412749,0.0,0.00041995394592317847,-0.0876617127080116,18,0.9,0.54,0.275,0.185,0.54,0.275,0.185,0.4906777200566965,0.14516129032258066,1.8999999999999915,0.48017216615832536,0.8597824931144714,0.0,0.0,1.0950657915176354e-11,0.0,0.011764705882352941,0.800000011920929,0.20000000298023224,91,108,10.729458234754107,0.016129032258064533,0.0,0.0,0.0,0.8387096774193549,0.16129032258064513,0.16129032258064513,0.0,0.0,-0.008876908384263516,2.917782465616862,2.917782465616862,2.9177824815114337,1.7256919463475546,0.041242332632342976,0.1641424171626568,4.073085784912109,0.16129032258064516,0.16640625,0.37066240950177115,4.249182955423991,1.5934902985890707,4,15,0.09425240755081177,0.07268659248948094,3,2,0,True,0.0002,0.0,0.09628500000000001
31,43,3.1775074005126953,4.3,idle,terminated,-0.0016810642555356026,-0.07228577222537659,-0.07228577222537659,0.002271098946221172,0.002883811481297016,0.1,0.1,0.7033898305084746,2.2333333333333343,2.560000000000001,3,5.497707362174987,4.300000000000001,0.010099639828266099,0.0,0.003890627512527759,-0.08114962864753814,18,0.9,0.4072164948453608,0.35051546391752575,0.2422680412371134,0.4072164948453608,0.35051546391752575,0.2422680412371134,0.48694127983262026,0.023255813953488372,0.0,0.47504333479122984,0.838565731048584,0.0,3.5555021288269314e-10,3.670531240063113e-11,2.216725261683369e-10,0.009615384615384616,0.800000011920929,0.20000000298023224,114,79,15.988131742772984,0.02325581395348837,0.0,0.0,0.0,0.7744186046511627,0.22558139534883725,0.22558139534883725,0.0,0.0,0.01219089524820447,1.6936069965362548,1.6936069965362548,1.693607012430827,1.7500927209854127,0.0271822613508751,0.1361768399675687,1.1700031995773315,0.2255813953488372,0.22734375,0.16721054178973038,2.2882492621739705,0.8227423230806986,5,15,0.11040730774402618,0.06338402479887001,4,2,0,True,0.0002,0.0,0.09624200000000001
32,55,4.097558259963989,5.5,idle,terminated,-0.002761618699878454,-0.15188902786447694,-0.15188902786447694,0.000696704554138702,0.003044028766453266,0.0,0.0,0.6733870967741935,0.0,0.0,0,6.69927978515625,5.4999999999999964,0.02015098386255199,0.0,0.003808462102469707,-0.08819249082695355,20,1.0,0.47715736040609136,0.3197969543147208,0.20304568527918782,0.47715736040609136,0.3197969543147208,0.20304568527918782,0.4775731376655908,0.05454545454545454,0.29999999999999716,0.46008163662160173,0.8477145373821258,0.0,1.444828812147125e-10,2.9295416786867534e-11,5.943714756484453e-11,0.0,0.800000011920929,0.20000000298023224,103,94,12.208696351111119,0.018181818181818195,0.0,0.0,0.0,0.8209090909090909,0.17909090909090908,0.17909090909090908,0.0,0.0,0.0026222056010738017,1.9349695920944214,1.9349695920944214,1.9349696397781373,1.7298769116401673,0.003831999553949572,0.15438414681702853,1.228065386414528,0.17909090909090908,0.1796875,0.020095921540632843,3.183287167549133,0.5677562177181243,5,20,0.03990655764937401,0.026645667012780913,-1,-1,0,False,0.0002,0.0,0.09618700000000001
33,34,2.8105902671813965,3.4000000000000004,idle,terminated,-0.003016786416992545,-0.1025707356724188,-0.1025707356724188,0.004857154493220129,0.005194594617933035,0.1,0.1,0.7217391304347827,2.1000000000000005,2.460000000000001,3,4.332598564624787,3.4000000000000017,0.015347268344424824,0.06017419229432127,0.004476017596210481,-0.07204023338416052,18,0.9,0.44559585492227977,0.3160621761658031,0.23834196891191708,0.44559585492227977,0.3160621761658031,0.23834196891191708,0.4604265479918788,0.029411764705882353,0.0,0.42880966305417356,0.8370125412940979,0.0,4.766952776957821e-10,3.5602160108894054e-11,2.734438925289239e-10,0.020833333333333332,0.800000011920929,0.20000000298023224,105,86,19.235055318375682,0.02941176470588234,0.0,0.0,0.0,0.7161764705882353,0.2838235294117647,0.2838235294117647,0.0,0.0,-0.015972238220274448,1.1710849761962892,1.1710849761962892,1.17108496427536,1.7921015620231628,-0.0002956368960440159,0.07678113561123609,0.9408859550952912,0.2838235294117647,0.278125,0.0,1.1076614439487458,1.2976971387863159,5,10,0.026124149560928345,0.024165523424744602,-1,-1,0,False,0.0002,0.0,0.096153
34,46,3.331120729446411,4.6000000000000005,idle,terminated,-0.00043312431080266833,-0.01992372308758279,-0.01992372308758279,0.0006877165869809687,0.004366634413599968,0.1,0.1,0.6486486486486487,1.9000000000000004,2.1700000000000004,2,5.783395085334778,4.6,0.005757189724864163,0.0,0.003767622401317237,-0.08754279400991351,18,0.9,0.5058139534883721,0.25,0.2441860465116279,0.5058139534883721,0.25,0.2441860465116279,0.45802565600847034,0.021739130434782608,0.0,0.4232278400154925,0.7998705506324768,0.0,0.0,2.022081807551146e-11,0.0,0.0273972602739726,0.800000011920929,0.20000000298023224,83,87,12.586403874546878,0.02173913043478261,0.0,0.0,0.0,0.8130434782608695,0.18695652173913047,0.18695652173913047,0.0,0.0,0.04469354239602884,3.266523551940918,3.266523551940918,3.266523536046346,1.7069238662719726,-0.0031302017935862145,0.11833737144867579,5.3148454030354815,0.18695652173913044,0.18697916666666667,0.30234287567436696,5.311209297180175,0.9411184589068095,5,15,0.03427284583449364,0.022198130376636965,-1,-1,0,False,0.0002,0.0,0.09610700000000001
35,44,3.2974517345428467,4.4,idle,terminated,0.0009608008549548686,0.042275247918750335,0.042275247918750335,0.0017977479845285422,0.007650451734662056,0.1,0.1,0.6680161943319838,1.3,1.3900000000000001,2,5.583171358108521,4.4,0.005145230536061836,0.0,0.0014570262010901618,-0.08125835405154666,18,0.9,0.45918367346938777,0.336734693877551,0.20408163265306123,0.45918367346938777,0.336734693877551,0.20408163265306123,0.4729928287217097,0.13636363636363635,1.0,0.45349058566556666,0.8143689036369324,0.0,5.50341446026168e-11,1.97946728452969e-11,2.0676020878046255e-11,0.010752688172043012,0.800000011920929,0.20000000298023224,105,90,14.428188984436343,0.022727272727272728,0.0,0.0,0.0,0.7772727272727272,0.22272727272727277,0.22272727272727277,0.0,0.0,-0.01647053981820742,2.9488319238026937,2.9488319238026937,2.9488319873809816,1.7805312554041544,0.025213242048630492,0.11403197472294171,5.297104553381602,0.22272727272727272,0.2203125,0.6975224856908123,3.7805287837982178,1.7716654936472576,5,15,0.04641968011856079,0.0407843604683876,-1,-1,0,False,0.0002,0.0,0.09606300000000001
36,113,8.19613265991211,11.3,idle,terminated,-0.0012776178773492575,-0.14437080393104865,-0.14437080393104865,0.0012632983736693836,0.0026787372771650553,0.15,0.15,0.6907630522088354,2.2666666666666675,2.670000000000001,3,12.417779130935667,11.299999999999976,0.0010217940789114925,0.0,0.0005014682325060453,-0.09223943688700634,17,0.85,0.39195979899497485,0.3869346733668342,0.22110552763819097,0.39195979899497485,0.3869346733668342,0.22110552763819097,0.4542806419317273,0.02654867256637168,0.0,0.4245797450844552,0.8102999746799469,0.0,0.0,1.0030021084517227e-11,0.0,0.009174311926605505,0.800000011920929,0.20000000298023224,120,78,5.741098260000013,0.008849557522123913,0.0,0.0,0.0,0.9119469026548672,0.08805309734513278,0.08805309734513278,0.0,0.0,-0.056668684915884546,2.2839570359179846,2.2839570359179846,2.283957029643812,1.6630984670237492,0.005210145964826408,0.13375214271639524,2.9143085416994596,0.08805309734513274,0.08963815789473684,0.31020657468195023,5.702115510639391,0.6620724938417736,3,19,0.09621600806713104,0.0653964709490537,2,2,0,True,0.0002,0.0,0.09595000000000001
37,49,3.511390209197998,4.9,idle,terminated,0.0005466957809403539,0.026788094129716902,0.026788094129716902,0.02044518291950209,0.005523943342268467,0.2,0.2,0.7047244094488189,2.1000000000000005,2.440000000000001,4,6.010812978744506,4.899999999999999,0.003906870925110157,0.0,0.001385723651585355,-0.08261154784231758,16,0.8,0.45588235294117646,0.31862745098039214,0.22549019607843138,0.45588235294117646,0.31862745098039214,0.22549019607843138,0.4481035416755749,0.02040816326530612,0.0,0.4002773938079675,0.8156938701868056,0.0,9.045849902466995e-11,1.7807807312086865e-11,5.506368833119128e-11,0.0,0.800000011920929,0.20000000298023224,111,93,13.786950856666676,0.02040816326530613,0.0,0.0,0.0,0.7918367346938775,0.2081632653061225,0.2081632653061225,0.0,0.0,-0.00033443613598744073,2.130509384473165,2.130509384473165,2.1305094083150227,1.5839757601420084,0.017860722489422186,0.1202254019677639,3.2459269444147747,0.20816326530612245,0.20546875,0.5246626244857907,3.337562068303426,0.6058501601219177,5,15,0.06221974268555641,0.05783804766833781,-1,-1,0,False,0.0002,0.0,0.095901
38,73,5.367969274520874,7.300000000000001,idle,terminated,-0.0010360532905906439,-0.07563188096702973,-0.07563188096702973,0.0020359768066555246,0.0022130990400910378,0.1,0.1,0.6575875486381323,2.6500000000000012,2.8750000000000013,2,8.436171679496763,7.29999999999999,0.00413223169763896,0.0,0.0012100332675709603,-0.08910337868618613,18,0.9,0.5343137254901961,0.2696078431372549,0.19607843137254902,0.5343137254901961,0.2696078431372549,0.19607843137254902,0.4567805904754731,0.0410958904109589,0.0,0.4012514273774503,0.7875897705554963,0.0,0.0,6.9177116292229446e-12,0.0,0.024390243902439025,0.800000011920929,0.20000000298023224,93,109,9.449817042222234,0.013698630136986321,0.0,0.0,0.0,0.8602739726027397,0.13972602739726026,0.13972602739726026,0.0,0.0,-0.016247807666659356,1.668591446876526,1.668591446876526,1.6685913848876952,1.6787358522415161,0.009858026988804341,0.1332177971303463,2.316821572780609,0.13972602739726028,0.13890625,0.46299346357584,2.734769048690796,0.8167517113685608,5,25,0.06275728344917297,0.0500461436808109,-1,-1,0,False,0.0002,0.0,0.09582800000000001
39,47,3.234025716781616,4.7,idle,terminated,0.0009269922156818211,0.0435686352516832,0.0435686352516832,0.04046345055103279,0.007255820091813803,0.2,0.2,0.7280701754385965,1.8400000000000005,2.2800000000000007,5,5.829035091400146,4.699999999999999,0.005715518715445139,0.0,0.0018525695429242235,-0.08639117859779508,16,0.8,0.4739583333333333,0.34375,0.18229166666666666,0.4739583333333333,0.34375,0.18229166666666666,0.4328091661208012,0.06382978723404255,0.6999999999999957,0.3716272686047828,0.7714736759662628,0.0,6.089905420225688e-11,1.4343512488856902e-11,3.336973093681637e-11,0.03296703296703297,0.800000011920929,0.20000000298023224,98,91,13.315335355186654,0.021276595744680854,0.0,0.0,0.0,0.7957446808510639,0.20425531914893613,0.20425531914893613,0.0,0.0,0.01696126361687978,1.6999270995457967,1.6999270995457967,1.6999270598093668,1.6623732964197795,0.0117706762883851,0.11710144442816575,1.581492547194163,0.20425531914893616,0.20677083333333332,0.44609546288847923,2.5777798175811766,0.5680471062660217,5,15,0.06301350891590118,0.03740162327885624,-1,-1,0,False,0.0002,0.0,0.095781
40,37,2.677905321121216,3.7,idle,terminated,0.0010793990222737193,0.03993776000484789,0.03993776000484789,0.002577253850176928,0.007459249813109636,0.05,0.05,0.6991869918699187,1.8000000000000005,2.700000000000001,2,4.575994594097137,3.700000000000002,0.012649464698440685,0.044644583682468764,0.005181321373025024,-0.07595423745142454,19,0.95,0.49038461538461536,0.2932692307692308,0.21634615384615385,0.49038461538461536,0.2932692307692308,0.21634615384615385,0.4334597872708597,0.05405405405405406,0.19999999999999574,0.3721045261829511,0.7514844298362732,0.0,2.0180646737033567e-10,2.482053451657862e-11,1.2311576688683875e-10,0.030612244897959183,0.800000011920929,0.20000000298023224,103,102,17.862131844362118,0.027027027027027015,0.0,0.0,0.0,0.7189189189189189,0.2810810810810811,0.2810810810810811,0.0,0.0,-0.005955910310149193,1.8326295971870423,1.8326295971870423,1.8326296210289001,1.578305149078369,0.013238284268572898,0.08815474919974804,1.518943691253662,0.2810810810810811,0.278515625,0.3662929475307465,1.8891084313392639,1.7244474649429322,5,10,0.046154510229825974,0.04442334380000829,-1,-1,0,False,0.0002,0.0,0.09574400000000001
41,74,5.459900617599487,7.4,idle,terminated,-0.0017297654412686825,-0.12800263961471514,-0.12800263961471514,0.0010365903115598471,0.00235581467859447,0.1,0.1,0.6510638297872341,2.066666666666667,2.1900000000000004,3,8.80825632572174,7.39999999999999,0.00195088631426792,0.0,0.0006604441269936368,-0.08940337212504534,18,0.9,0.5580110497237569,0.281767955801105,0.16022099447513813,0.5580110497237569,0.281767955801105,0.16022099447513813,0.4376399859317226,0.02702702702702703,0.0,0.37391691144665223,0.7762533694505688,0.0,0.0,6.7291588967677285e-12,0.0,0.0,0.800000011920929,0.20000000298023224,80,101,7.797917144109598,0.013513513513513533,0.0,0.0,0.0,0.8777027027027027,0.12229729729729732,0.12229729729729732,0.0,0.0,-0.04268315022909519,1.9049304723739624,1.9049304723739624,1.9049305841326714,1.622595764696598,0.02521055583110865,0.1388809987111017,1.3396265394985676,0.1222972972972973,0.124755859375,0.18237599870190024,3.686614617705345,0.6486848704516888,4,16,0.08445955067873001,0.06380704417824745,3,0,0,True,0.0002,0.0,0.09567
42,167,13.140554428100586,16.7,idle,terminated,-0.0006662392406724393,-0.11126193826559368,-0.11126193826559368,-0.0003262444835854694,0.0029436429031193256,0.15,0.15,0.594488188976378,1.566666666666667,2.1100000000000003,3,17.905652313232416,16.699999999999967,0.0007372915276658133,0.0,0.00036849865902524804,-0.09618141923478998,17,0.85,0.47540983606557374,0.31693989071038253,0.20765027322404372,0.47540983606557374,0.31693989071038253,0.20765027322404372,0.4351281048481152,0.023952095808383235,0.0,0.38275317651120383,0.7741199910640717,0.0,0.0,3.331060037178868e-12,0.0,0.05063291139240506,0.800000011920929,0.20000000298023224,92,87,2.9996655951807267,0.00598802395209582,0.0,0.0,0.0,0.9452095808383234,0.054790419161676596,0.054790419161676596,0.0,0.0,-0.008844782784581184,2.341495227813721,2.341495227813721,2.341495227813721,1.8130419969558715,0.05219568982720375,0.12619048058986665,3.6599216938018797,0.054790419161676644,0.0484375,0.0,4.344025945663452,1.8589486837387086,1,5,0.1002751961350441,0.09407750219106674,0,4,0,True,0.0002,0.0,0.095503
