episode,steps,wall_time,sim_time,reward_mean,reward_total,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,no_task_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,value_clip_fraction,skipped_update_count,early_stop,lr,bias_rsu,bias_local,on_task_rate,has_task_available_rate
836,105,10.220637321472168,10.5,0.0065271826460957,0.6853541997742718,0.1406142830848692,0.0332158505916595,0.95,0.95,0.9976415094339622,7.478947368421042,9.95999999999998,19,10.509264278411845,10.49999999999998,0.0023186919391791,0.0,0.0,0.0,1,0.05,0.001926782273603,0.9980732177263968,0.0,0.001926782273603,0.9980732177263968,0.0,0.4493594176252372,22.03809523809524,42.0,0.4494243252379292,0.8121168732643125,0.0,0.0,0.0,0.0,0.1853281853281853,0.7280701994895935,0.1666666716337204,422,1,80.23227251960412,0.0380952380952381,0.0,0.0,0.7528571428571429,0.0,0.0,-0.0629652515053749,0.7564738392829895,0.2977867424488067,0.0235387347638607,0.1076923087239265,2.503112554550171,0.2471428571428571,0.0307692307978868,0,True,0.0003,0.8,0.9000000000000001,0.2471428571428571,0.2471428571428571
837,101,9.859959602355955,10.1,0.0051226066425442,0.5173831995758046,0.1683773249387741,0.0395169667899608,0.95,0.95,0.9976415094339622,7.010526315789464,9.82999999999998,19,10.103363771438575,10.09999999999998,2.4787248486128156e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4394841317875809,21.504950495049503,38.0,0.4396507884138192,0.7981835186481474,0.0,0.0,0.0,0.0,0.2152133580705009,0.569767415523529,0.125,424,0,83.0467004107218,0.0396039603960396,0.0,0.0,0.7326732673267327,0.0,0.0,0.1514967232942581,0.5712644755840302,0.2101528495550155,0.0187683873809874,0.1325156316161155,0.8845299482345581,0.2673267326732673,0.0256533585488796,0,True,0.0003,0.8,0.9000000000000001,0.26732673267326734,0.26732673267326734
838,131,14.703871250152588,13.1,-0.0537482388317585,-7.041019513457282,-0.0007447720709023,0.0542135164141655,0.3,0.3,0.8543689320388349,10.19999999999998,12.499999999999972,6,13.8916102695465,13.09999999999997,0.00463201352529,0.0,0.0,0.0,14,0.7,0.0014204545454545,0.9971590909090908,0.0014204545454545,0.0014204545454545,0.9971590909090908,0.0014204545454545,0.4361981021166594,23.557251908396942,38.0,0.4362210564656875,0.8016894817352295,0.0,0.0,0.0,0.0,0.492040520984081,0.4162679314613342,0.0833333358168602,363,1,60.69462573312013,0.0458015267175573,0.0,0.0,0.7312977099236642,0.0,0.0,0.0968518741428852,3.0371471643447876,0.2394715324044227,0.0195187225472182,0.0942320618778467,9.449177980422974,0.2687022900763359,0.0714285746216774,0,True,0.0003,0.8,0.9000000000000001,0.26870229007633584,0.26870229007633584
839,102,10.577216625213625,10.2,-0.0008106858585961,-0.0826900185550648,0.111926445364952,0.0396172888576984,1.0,1.0,1.0,7.814999999999989,10.10499999999998,20,10.199999999999982,10.19999999999998,2.076280616543148e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4435063329064196,22.04901960784314,37.94999999999999,0.4435063329064196,0.8170676082372665,0.0,0.0,0.0,0.0,0.2126865671641791,0.5047169923782349,0.1428571492433548,422,0,82.13306742178233,0.0098039215686274,0.0,0.0,0.7372549019607844,0.0,0.0,0.0307210776954889,0.4073269367218017,0.2807196080684662,0.0310069397091865,0.1428571492433548,0.8049454092979431,0.2627450980392157,0.0285714287310838,0,True,0.0003,0.8,0.9000000000000001,0.26274509803921564,0.26274509803921564
840,115,12.414786577224731,11.5,-0.0095452070236206,-1.0976987597589545,0.0589311249554157,0.0290768593549728,0.9,0.9,0.9757869249394672,9.499999999999982,11.329999999999975,18,11.73837990760801,11.499999999999975,0.000507369154201,0.0,0.0,0.0,2,0.1,0.0,0.9981718464351006,0.0018281535648994,0.0,0.9981718464351006,0.0018281535648994,0.4332895734430412,25.582608695652173,40.0,0.4332895734430412,0.7990188509225844,0.0,0.0,0.0,0.0,0.2605504587155963,0.5714285969734192,0.1111111119389534,405,0,74.64346384991167,0.0173913043478261,0.0,0.0,0.7621739130434783,0.0,0.0,0.0995114594697952,0.4803968071937561,0.3607241958379745,0.0240965337725356,0.1303030326962471,1.8232842683792112,0.2378260869565217,0.1727272719144821,0,True,0.0003,0.8,0.9000000000000001,0.23782608695652174,0.23782608695652174
841,88,9.300979852676392,8.8,0.0209385473281145,1.84259199204145,0.1970999546349046,0.0363876856863498,1.0,1.0,1.0,7.36499999999999,8.514999999999986,20,8.799999999999985,8.799999999999985,3.2091923166893863e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4250607075087663,26.943181818181817,42.0,0.4250607075087663,0.7872179061174392,0.0,0.0,0.0,0.0,0.0402684563758389,0.75,0.1800000041723262,429,0,99.36569451906992,0.0227272727272727,0.0,0.0,0.7460227272727272,0.0,0.0,-0.0069453492760658,0.6192005574703217,0.2341036535799503,-0.0032380854245275,0.1573089621961116,3.5652177333831787,0.2539772727272727,0.0860662092454731,0,True,0.0003,0.8,0.9000000000000001,0.2539772727272728,0.2539772727272728
842,80,8.167546272277832,8.0,0.0203099194914102,1.624793329457251,0.195690320432186,0.0512393414974212,1.0,1.0,1.0,6.429999999999994,7.904999999999988,20,7.99999999999999,7.999999999999988,3.998365287206831e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.426873713384557,23.2375,37.0,0.426873713384557,0.7950792044401168,0.0,0.0,0.0,0.0,0.1191489361702127,0.5416666865348816,0.2000000029802322,414,0,102.43231491240522,0.0125,0.0,0.0,0.70625,0.0,0.0,0.0541663654148578,0.5997034311294556,0.2513893246650696,0.0258407741785049,0.1643835604190826,2.035778760910034,0.29375,0.0410958901047706,0,True,0.0003,0.8,0.9000000000000001,0.29374999999999996,0.29374999999999996
843,125,13.339710474014282,12.5,-0.0324285738170146,-4.053571505637206,0.0188733335584401,0.0422015748918056,0.6,0.6,0.9360189573459716,8.908333333333317,11.279999999999976,12,12.85284838676451,12.499999999999972,0.000927985272534,0.0,0.0,0.0,8,0.4,0.0,0.9969183359013868,0.0030816640986132,0.0,0.9969183359013868,0.0030816640986132,0.4255683928420767,22.496,37.0,0.4254409486196377,0.8033751308917999,0.0,0.0,0.0,0.0,0.3818466353677621,0.2857142984867096,0.1111111119389534,405,0,66.16739794098376,0.024,0.0,0.0,0.7404,0.0,0.0,0.1781031340360641,1.8517171144485471,0.4110267162322998,0.0234020762145519,0.1578947305679321,7.892439365386963,0.2596,0.039473682641983,0,True,0.0003,0.8,0.9000000000000001,0.25960000000000005,0.25960000000000005
844,119,12.610424280166626,11.9,-0.0166701041162014,-1.9837422530552171,0.0586370963603257,0.0324140526354312,0.9,0.9,0.9860788863109048,9.399999999999984,11.644999999999976,18,11.986789093017554,11.899999999999974,0.0025726704448733,0.0,0.0,0.0,2,0.1,0.0,0.998272884283247,0.001727115716753,0.0,0.998272884283247,0.001727115716753,0.4345471769181949,24.436974789915965,42.0,0.434548157960773,0.800755625963211,0.0,0.0,0.0,0.0,0.2634315424610052,0.3474916458129883,0.1428571492433548,427,0,73.79675693241396,0.0252100840336135,0.0,0.0,0.7567226890756302,0.0,0.0,0.0609292313456535,1.113209456205368,0.2098422423005104,0.0185730550438165,0.115873534232378,2.482947587966919,0.2432773109243697,0.0265645375475287,0,True,0.0003,0.8,0.9000000000000001,0.24327731092436977,0.24327731092436977
845,117,11.900768280029297,11.7,-0.0211561974138021,-2.475274823644946,0.0628946810960769,0.0339532643556594,0.75,0.75,0.9707317073170731,8.119999999999987,10.219999999999978,15,11.974227857589703,11.699999999999974,0.0036612181833918,0.0,0.0,0.0,5,0.25,0.0,0.9965635738831616,0.0034364261168384,0.0,0.9965635738831616,0.0034364261168384,0.4293312076628447,24.39316239316239,42.0,0.4293312076628447,0.7957400500774383,0.0,0.0,0.0,0.0,0.3137931034482759,0.3138770997524261,0.125,400,0,67.50234360208711,0.0170940170940171,0.0,0.0,0.7512820512820513,0.0,0.0,0.0300923268368933,1.1672777384519577,0.2460827399045229,0.0023814409069018,0.1152316089719533,1.3276605308055878,0.2487179487179487,0.2126624844968319,0,True,0.0003,0.8,0.9000000000000001,0.24871794871794872,0.24871794871794872
846,116,11.79233717918396,11.6,0.0079276515170931,0.919607591380706,0.1364779472351074,0.0259339846670627,1.0,1.0,1.0,8.329999999999986,10.45999999999998,20,11.599999999999971,11.599999999999977,0.0007052880233109,0.0,0.0,0.0,0,0.0,0.0,0.9979423868312756,0.0020576131687242,0.0,0.9979423868312756,0.0020576131687242,0.4186333790738617,21.405172413793103,39.0,0.4186756748697267,0.7923542082309722,0.0,0.0,0.0,0.0,0.1049382716049382,0.75,0.1666666716337204,435,0,79.0342981885716,0.0344827586206897,0.0,0.0,0.7905172413793103,0.0,0.0,-0.0015569726238027,0.5702324509620667,0.3370250463485718,0.039000853896141,0.1111111119389534,2.8417205810546875,0.2094827586206896,0.0740740746259689,0,True,0.0003,0.8,0.9000000000000001,0.20948275862068966,0.20948275862068966
847,107,11.346024751663208,10.7,0.0015985689824447,0.1710469082542415,0.1210958801209926,0.0297655053436756,0.9,0.9,0.985645933014354,8.188888888888876,10.01999999999998,18,10.850383739471416,10.699999999999978,0.0021574315763852,0.0,0.0,0.0,2,0.1,0.0,0.9980657640232108,0.0019342359767891,0.0,0.9980657640232108,0.0019342359767891,0.4210493275228774,23.046728971962615,40.0,0.4210493275228774,0.7757011145353317,0.0,0.0,0.0,0.0,0.2,0.7033033013343811,0.1666666716337204,414,0,79.0713704450487,0.0373831775700935,0.0,0.0,0.758411214953271,0.0,0.0,0.1110265627503395,0.5030552744865417,0.3388093411922455,0.0220939628779888,0.0740740746259689,1.0336390733718872,0.2415887850467289,0.0925925895571708,0,True,0.0003,0.8,0.9000000000000001,0.24158878504672898,0.24158878504672898
848,108,10.867313146591188,10.8,-0.0106786368414759,-1.1532928190827914,0.1107352953404187,0.0358252897858619,1.0,1.0,1.0,8.069999999999988,9.659999999999982,20,10.79999999999998,10.799999999999978,0.0013122164939165,0.0,0.0,0.0,0,0.0,0.0019157088122605,0.9961685823754788,0.0019157088122605,0.0019157088122605,0.9961685823754788,0.0019157088122605,0.4293023063042374,21.48148148148148,36.0,0.4293849156507743,0.7912902951240539,0.0,0.0,0.0,0.0,0.2303262955854126,0.3962264060974121,0.1666666716337204,401,1,78.14529486257442,0.0648148148148149,0.0,0.0,0.7583333333333333,0.0,0.0,0.125091403722763,0.601574718952179,0.2607427537441253,0.0280671510845422,0.1014492735266685,1.637746810913086,0.2416666666666666,0.0724637657403945,0,True,0.0003,0.8,0.9000000000000001,0.2416666666666667,0.2416666666666667
849,104,10.713406085968018,10.4,0.002922999439761,0.303991925042691,0.1593785278499125,0.0342448316514492,0.95,0.95,1.0,7.824999999999989,10.30499999999998,20,10.39999999999998,10.39999999999998,0.002898602500436,0.0,0.0,0.0,1,0.05,0.0,0.9980353634577604,0.0019646365422396,0.0,0.9980353634577604,0.0019646365422396,0.4313136189408116,21.98076923076923,38.849999999999994,0.4313136189408116,0.7928376227617264,0.0,0.0,0.0,0.0,0.1925343811394892,0.692307710647583,0.1428571492433548,411,0,80.78670270745114,0.0192307692307692,0.0,0.0,0.7552884615384615,0.0,0.0,0.069093719124794,0.6021401882171631,0.3260639309883117,0.0211370382457971,0.116666667163372,0.888137698173523,0.2447115384615384,0.016666667535901,0,True,0.0003,0.8,0.9000000000000001,0.24471153846153848,0.24471153846153848
850,105,10.548482418060305,10.5,0.0072522154077887,0.7614826705431312,0.1503303855657577,0.0384332649409771,1.0,1.0,1.0,7.40499999999999,9.454999999999982,20,10.499999999999975,10.49999999999998,0.0023587819931456,0.0,0.0,0.0,0,0.0,0.0,0.9960861056751468,0.0039138943248532,0.0,0.9960861056751468,0.0039138943248532,0.4343200903687448,20.63809523809524,37.8,0.4344701085855502,0.8085121214389801,0.0,0.0,0.0,0.0,0.162426614481409,0.6399999856948853,0.2000000029802322,428,0,83.03571509227739,0.0380952380952381,0.0,0.0,0.7566666666666667,0.0,0.0,0.2562203705310821,0.608892560005188,0.2482045441865921,0.049717865884304,0.1509433984756469,2.224310874938965,0.2433333333333333,0.0566037744283676,0,True,0.0003,0.8,0.9000000000000001,0.2433333333333333,0.2433333333333333
851,101,10.793300867080688,10.1,0.0029068619478493,0.2935930274970249,0.1412920355796814,0.0353719778358936,0.95,0.95,0.9952267303102624,8.189473684210512,9.73999999999998,19,10.13622438430784,10.09999999999998,2.3368794823563344e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4318029535210479,25.178217821782177,40.0,0.4319407241566567,0.7985574007034301,0.0,0.0,0.0,0.0,0.1934235976789168,0.6585366129875183,0.1428571492433548,418,0,86.93599663673486,0.0297029702970297,0.0,0.0,0.7435643564356436,0.0,0.0,0.1619228795170784,0.4720240533351898,0.2723139673471451,0.0157428063685074,0.1345029212534427,1.511262208223343,0.2564356435643564,0.1095446981489658,0,True,0.0003,0.8,0.9000000000000001,0.25643564356435644,0.25643564356435644
852,93,9.717328310012816,9.3,0.0070180660113692,0.652680198438952,0.1972271770238875,0.0399178303778171,0.95,0.95,0.9883177570093458,7.589473684210515,9.209999999999985,19,9.346535835266096,9.299999999999985,2.918334361172728e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4351259665578724,23.849462365591396,37.0,0.4352193494603406,0.7984194517135619,0.0,0.0,0.0,0.0,0.1770428015564202,0.6666666865348816,0.1428571492433548,423,0,90.95716068923092,0.021505376344086,0.0,0.0,0.7236559139784946,0.0,0.0,0.0111157436455999,0.4692936369350978,0.2521645852497646,0.009567129874735,0.1063223172511373,0.961120307445526,0.2763440860215054,0.4220502642648561,0,True,0.0003,0.8,0.9000000000000001,0.2763440860215054,0.2763440860215054
853,127,13.909240484237673,12.7,-0.0368381850421428,-4.678450571660749,0.0006157368072308,0.0480999238789081,0.45,0.45,0.8131067961165048,8.388888888888875,10.719999999999978,9,13.8790429496765,12.69999999999997,0.0020718152284381,0.0,0.0,0.0,11,0.55,0.0,0.9983870967741936,0.0016129032258064,0.0,0.9983870967741936,0.0016129032258064,0.4314047685325674,23.283464566929133,37.0,0.4314047685325674,0.802226415276527,0.0,0.0,0.0,0.0,0.445364238410596,0.3333333432674408,0.1000000014901161,351,0,59.032308438709805,0.0236220472440945,0.0,0.0,0.7559055118110236,0.0,0.0,0.0792674869298935,1.6469907760620115,0.2274086624383926,0.0316686369478702,0.1269841343164444,8.593464851379395,0.2440944881889764,0.0476190485060215,0,True,0.0003,0.8,0.9000000000000001,0.2440944881889764,0.2440944881889764
854,98,9.855233669281006,9.8,0.0182621423155069,1.7896898223961013,0.1849335171282291,0.0390162877738475,1.0,1.0,1.0,7.269999999999991,9.039999999999983,20,9.79999999999998,9.79999999999998,2.395876567685843e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4446219968216313,22.928571428571427,40.0,0.4446594415085401,0.8250169456005095,0.0,0.0,0.0,0.0,0.1149897330595482,0.6831682920455933,0.1800000041723262,431,0,94.20110040926332,0.0306122448979592,0.0,0.0,0.7515306122448979,0.0,0.0,0.058747723698616,0.4277963042259216,0.3180353939533233,0.0297310464084148,0.0666666701436042,1.926978588104248,0.248469387755102,0.016666667535901,0,True,0.0003,0.8,0.9000000000000001,0.24846938775510208,0.24846938775510208
855,122,13.766692399978638,12.2,-0.0214604921638965,-2.618179869658645,0.047216853313148,0.0364862829446792,0.65,0.65,0.9408866995073892,9.207692307692293,11.839999999999971,13,12.485644702911358,12.199999999999973,0.0059675312460464,0.0,0.0,0.0,7,0.35,0.0,0.9963768115942028,0.0036231884057971,0.0,0.9963768115942028,0.0036231884057971,0.4251636730741755,22.868852459016395,36.0,0.4251636730741755,0.7873766362667082,0.0,0.0,0.0,0.0,0.3016453382084095,0.4534265339374542,0.125,387,0,68.81812149066681,0.0163934426229508,0.0,0.0,0.7737704918032787,0.0,0.0,-0.0028278748504817,1.5124272108078003,0.3264771401882171,0.0346235781908035,0.1333333402872085,8.312886238098145,0.2262295081967213,0.0333333350718021,0,True,0.0003,0.8,0.9000000000000001,0.22622950819672127,0.22622950819672127
856,95,9.392696619033812,9.5,0.0179504826664924,1.7052958559542144,0.1891226097941397,0.0463791564106941,1.0,1.0,1.0,7.1099999999999905,9.119999999999983,20,9.49999999999998,9.499999999999982,0.0051467578340888,0.0,0.0,0.0,0,0.0,0.0020876826722338,0.9937369519832986,0.0041753653444676,0.0020876826722338,0.9937369519832986,0.0041753653444676,0.433966933411399,22.73684210526316,39.0,0.4341488648431711,0.8155769765377044,0.0,0.0,0.0,0.0,0.0962343096234309,0.7142857313156128,0.1666666716337204,432,1,99.12035698285732,0.0421052631578948,0.0,0.0,0.7478947368421053,0.0,0.0,0.0923905149102211,0.5592555999755859,0.1714985221624374,0.0253900084644556,0.0333333350718021,1.6663473844528198,0.2521052631578947,0.0333333350718021,0,True,0.0003,0.8,0.9000000000000001,0.2521052631578947,0.2521052631578947
857,109,10.971167087554932,10.9,-0.0012509627267718,-0.1363549777347915,0.1274992525577543,0.0368929095566272,0.95,0.95,0.995260663507109,7.857894736842092,10.539999999999978,19,10.92621043205259,10.899999999999975,0.0004179921400071,0.0,0.0,0.0,1,0.05,0.0,0.9981684981684982,0.0018315018315018,0.0,0.9981684981684982,0.0018315018315018,0.4306603756324183,20.761467889908257,37.599999999999994,0.4306603756324183,0.8088890045881271,0.0,0.0,0.0,0.0,0.2307692307692307,0.612500011920929,0.1666666716337204,420,0,78.40937995169827,0.0275229357798165,0.0,0.0,0.7495412844036697,0.0,0.0,0.0786108449101448,0.2285011112689972,0.2321653366088867,0.0274680405855178,0.09375,0.7515785098075867,0.2504587155963302,0.03125,0,True,0.0003,0.8,0.9000000000000001,0.25045871559633026,0.25045871559633026
858,95,10.117611646652222,9.5,0.009027637541294,0.8576255372048662,0.1449037089943885,0.0357933305203914,1.0,1.0,1.0,7.459999999999989,9.119999999999983,20,9.49999999999998,9.499999999999982,0.0026330556287197,0.0,0.0,0.0,0,0.0,0.0,0.993939393939394,0.006060606060606,0.0,0.993939393939394,0.006060606060606,0.4362687761385582,21.621052631578948,36.0,0.4362208722556513,0.8182286262512206,0.0,0.0,0.0,0.0,0.1555555555555555,0.6666666865348816,0.1666666716337204,418,0,87.89484951741952,0.0210526315789474,0.0,0.0,0.7394736842105263,0.0,0.0,0.0337576366961002,0.4298387885093689,0.3320208847522735,0.0041410590638406,0.1310322321951389,0.8887629985809327,0.2605263157894736,0.2912877719849348,0,True,0.0003,0.8,0.9000000000000001,0.2605263157894737,0.2605263157894737
859,116,12.35838794708252,11.6,-0.0033283522352576,-0.3860888944883027,0.0785507131367921,0.0245016794651746,1.0,1.0,1.0,8.949999999999985,11.219999999999976,20,11.599999999999971,11.599999999999977,2.7858861405670716e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4457210095418649,23.310344827586206,40.25,0.4457210095418649,0.8219310700893401,0.0,0.0,0.0,0.0,0.2042389210019267,0.6969696879386902,0.1428571492433548,413,0,72.84609046371696,0.0258620689655172,0.0,0.0,0.7762931034482758,0.0,0.0,0.0293971505016088,0.6617060303688049,0.3961198776960373,0.0119449089688714,0.1340505443513393,2.063933789730072,0.2237068965517241,0.0990437157452106,0,True,0.0003,0.8,0.9000000000000001,0.22370689655172415,0.22370689655172415
860,105,11.694806814193726,10.5,0.002873501041904,0.3017175456464469,0.1198967352509498,0.0279436819255352,1.0,1.0,1.0,8.784999999999986,10.40499999999998,20,10.499999999999975,10.49999999999998,0.0003299636047941,0.0,0.0,0.0,0,0.0,0.0019646365422396,0.9980353634577604,0.0,0.0019646365422396,0.9980353634577604,0.0,0.4451159116672352,25.761904761904763,38.8,0.4450611009515974,0.8013276457786559,0.0,0.0,0.0,0.0,0.1633858267716535,0.5,0.125,425,1,84.5264309015386,0.0095238095238095,0.0,0.0,0.7576190476190476,0.0,0.0,-0.0303416655709346,0.7624510327974955,0.2442400505145391,0.0036331427594025,0.122959757844607,0.7884693344434103,0.2423809523809524,0.0719737075269222,0,True,0.0003,0.8,0.9000000000000001,0.24238095238095236,0.24238095238095236
861,101,11.307345628738403,10.1,-0.0031134758610278,-0.314461125472889,0.097411498427391,0.0271749198436737,0.95,0.95,0.9952038369304556,8.75789473684209,10.09999999999998,19,10.131838483810403,10.09999999999998,2.2947412316912805e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4500213420073879,26.455445544554458,37.0,0.4500213420073879,0.8108219146728516,0.0,0.0,0.0,0.0,0.1862745098039215,0.6666666865348816,0.1666666716337204,415,0,83.61343683840016,0.0099009900990099,0.0,0.0,0.7475247524752475,0.0,0.0,-0.0073142852634191,0.5346450358629227,0.3194844871759414,0.0044128969311714,0.1817155107855796,1.3511556833982468,0.2524752475247525,0.143376070074737,0,True,0.0003,0.8,0.9000000000000001,0.2524752475247525,0.2524752475247525
862,94,10.034703016281128,9.4,0.0100300181657075,0.9428218449847562,0.1685346916317939,0.0378568395972251,1.0,1.0,1.0,7.73499999999999,9.114999999999984,20,9.39999999999998,9.399999999999984,3.0230174908757044e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4514232844976272,23.53191489361702,35.349999999999994,0.4514232844976272,0.8084116369485855,0.0,0.0,0.0,0.0,0.1712062256809338,0.75,0.1666666716337204,426,0,93.39635838241776,0.0319148936170213,0.0,0.0,0.7265957446808511,0.0,0.0,-0.0083197327330708,0.6015917062759399,0.2542940378189087,0.034796342253685,0.1029411777853965,1.1576162576675415,0.2734042553191489,0.0,0,True,0.0003,0.8,0.9000000000000001,0.2734042553191489,0.2734042553191489
863,103,10.725120544433594,10.3,-0.0149117475375533,-1.5359099759798422,0.0971583105623721,0.0364567339420318,0.95,0.95,0.985781990521327,8.75789473684209,9.93999999999998,19,10.46533733367918,10.29999999999998,3.29294075612654e-06,0.0,0.0,0.0,1,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.4614496563262876,25.067961165048544,39.0,0.4614496563262876,0.8244945228099821,0.0,0.0,0.0,0.0,0.312396694214876,0.5093877613544464,0.1000000014901161,417,0,83.57092535919207,0.0388349514563107,0.0,0.0,0.7058252427184466,0.0,0.0,0.0409519113600254,1.0516487658023834,0.2748731300234794,0.0219429424032568,0.1389534920454025,2.6179358959198,0.2941747572815534,0.0178779070265591,0,True,0.0003,0.8,0.9000000000000001,0.2941747572815534,0.2941747572815534
864,99,10.904785633087158,9.9,0.0125452950596809,1.2419843221630604,0.150974556803703,0.0291460696607828,0.95,0.95,0.9976580796252928,7.689473684210515,9.71999999999998,19,9.934189157485942,9.89999999999998,0.0004738876194643,0.0,0.0,0.0,1,0.05,0.0,0.9978118161925602,0.0021881838074398,0.0,0.9978118161925602,0.0021881838074398,0.454345509616865,23.383838383838384,38.099999999999994,0.454345509616865,0.8204065948724747,0.0,0.0,0.0,0.0,0.0678336980306345,0.6666666865348816,0.2000000029802322,426,0,86.77738554391769,0.0202020202020202,0.0,0.0,0.7691919191919192,0.0,0.0,-0.0103756329044699,0.8489685207605362,0.2929370701313019,0.0085536477272398,0.1177040599286556,1.1987102925777435,0.2308080808080808,0.0037878789007663,0,True,0.0003,0.8,0.9000000000000001,0.2308080808080808,0.2308080808080808
865,130,13.319851636886597,13.0,-0.0206877775490283,-2.689411094634788,0.047471991367638,0.0353147648274898,0.9,0.9,0.9815242494226328,9.50555555555554,11.894999999999971,18,13.111371421813937,12.99999999999997,2.317137338562166e-06,0.0,0.0,0.0,2,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.4518056865376778,21.907692307692308,38.0,0.4518056865376778,0.8115757077932357,0.0,0.0,0.0,0.0,0.3243243243243243,0.3571428656578064,0.1111111119389534,427,0,71.01282308903242,0.0461538461538462,0.0,0.0,0.7573076923076923,0.0,0.0,-0.062758918851614,0.8884395062923431,0.3587115406990051,0.0434759622439742,0.147946860641241,1.7953433990478516,0.2426923076923076,0.0,0,True,0.0003,0.8,0.9000000000000001,0.24269230769230765,0.24269230769230765
866,85,9.30582571029663,8.5,0.0251549333333969,2.1381692401364996,0.2698254644870757,0.038003634661436,1.0,1.0,1.0,7.139999999999989,8.404999999999987,20,8.49999999999999,8.499999999999986,3.441360712206628e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4589181279103436,27.270588235294117,40.0,0.4589181279103436,0.8191798478364944,0.0,0.0,0.0,0.0,0.0218446601941747,0.75,0.25,403,0,98.64240436819291,0.0235294117647059,0.0,0.0,0.7576470588235295,0.0,0.0,0.0331479650922119,1.0275018066167831,0.2476394698023796,0.0164079824462533,0.1102820038795471,1.5247769951820374,0.2423529411764705,0.0278884591534733,0,True,0.0003,0.8,0.9000000000000001,0.24235294117647055,0.24235294117647055
867,114,12.481707096099854,11.4,-0.0023671234957873,-0.2698520906846247,0.0551697405055163,0.0235070139169693,0.75,0.75,0.9359605911330048,8.346666666666653,10.569999999999975,15,11.79725699424742,11.399999999999975,2.083244824621009e-06,0.0,0.0,0.0,5,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.452872112762232,22.912280701754387,40.0,0.452872112762232,0.8214942336082456,0.0,0.0,0.0,0.0,0.1966173361522198,0.7058823704719543,0.1666666716337204,385,0,70.16856118198213,0.0263157894736842,0.0,0.0,0.7903508771929825,0.0,0.0,-0.1292900741100311,0.7537218332290649,0.2867254614830017,0.0331073477864265,0.1290322542190551,0.640605092048645,0.2096491228070175,0.0322580635547637,0,True,0.0003,0.8,0.9000000000000001,0.20964912280701753,0.20964912280701753
868,85,9.070053577423096,8.5,0.0179127734154462,1.5225859190465778,0.1654486894607543,0.044060431420803,1.0,1.0,1.0,7.184999999999991,8.214999999999987,20,8.49999999999999,8.499999999999986,2.899865475456706e-06,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4664640215521349,24.470588235294116,39.0,0.4666412258504278,0.8270856678485868,0.0,0.0,0.0,0.0,0.1035940803382663,0.6272727251052856,0.1666666716337204,424,0,100.97952365879534,0.0235294117647059,0.0,0.0,0.721764705882353,0.0,0.0,0.0048448140732944,0.5228911638259888,0.3349230885505676,0.0270675402134656,0.129870131611824,1.379745602607727,0.2782352941176471,0.0259740259498357,0,True,0.0003,0.8,0.9000000000000001,0.278235294117647,0.278235294117647
